gene	cat_CKD12	cat_CKD34	cat_med_CKD12	cat_med_CKD34	mouse_5D	mouse_2W	mouse_3W	IRI_2h	IRI_4h	IRI_24h	IRI_48h	IRI_72h	IRI_7d	IRI_14d	IRI_28d	IRI_12mo
CLIC4	-0.48519478690284856	-0.39972560378894784	-0.949506439409534	-0.7217348060829281	0.35120740275459195	1.124258966572647	0.39266683709107486	0.3325017626699691	0.48403889001936706	0.6383004892611575	-0.3430893200355545	-0.27192224865126846	-0.19928938427561338	0.4892524309586581	0.44868720927407013	-0.08783602025819937
CLIC5	-0.6757215054112606	-1.0660150707078317	-2.6124708126037888	-1.7036583036754207	-0.2991711899746434	0.29428973218076715	-0.07573948457014179	-0.03042592350463824	0.010117334604789363	0.1762338326189994	-0.5390211216580747	-0.40843627800853044	-0.36455035277806136	-0.21169916820435297	0.25408347292882727	-0.14572124226986993
CLIC6	1.1934651734955795	2.029175949295832	1.8916047453550822	2.713151026630929	0.5059760226361111	0.5676625703049453	0.34080978268084294	NA	NA	NA	NA	NA	NA	0.9213852982259312	1.3617038628663447	NA
CLINT1	-0.4375964595488968	-0.44273723919896923	-0.46012050436487506	-0.5181588715943368	0.13252397511785752	0.5865430257598563	0.35815778223337524	-0.15907057809274772	-0.0012049485193168508	0.20046984344261176	0.01258175122891636	0.14156797318492043	0.18203100272808204	0.5072667757768583	0.35007298840785506	-0.09078251470781407
CLIP1	-0.16684263700632584	-0.24411569412207612	-0.4849739838097076	-0.8795487434772031	0.12075866684585757	0.3650334214394575	0.1724346827310428	-0.3196803000578865	0.15137828468563574	0.27483054302139776	-0.09871976130063675	0.1428433898980468	-0.25596399810857706	-0.23559756294924172	0.07133167793142459	-0.1151720297988863
CLIP2	0.6850259278303206	0.8824728433776592	0.8965526146531628	0.772699265553654	0.4294019621464762	1.1381664493637582	0.33786674843034836	0.9084582324479644	0.4437828792017764	0.9849723600689892	0.3392087240651551	0.33770416363828204	0.7830673183379946	1.01508649383217	0.6561233860288955	0.1437755070578497
CLIP3	0.8366156128979103	1.1329054751322456	0.6584384718616416	0.5141923649953588	0.04970653966543903	0.9336402580217931	0.581304260540652	NA	NA	0.9287510887448353	1.1891306360705727	1.3430416994114696	1.5629834843010557	1.810676020977151	1.1997083588458337	0.6343306274416939
CLIP4	0.14415831989589356	0.5670690632371171	0.5480304661489954	1.0075972315450163	-0.1846077673010056	-0.15533270699544222	-0.17419712405360355	-0.08206637325337995	-0.18191598005272924	-0.3859903658482091	-0.48062326814964074	-0.578737470414314	-0.5513994567223657	-0.06357808970660672	-0.10054267172693132	-0.23984001877854544
CLK1	-0.16587601592826662	-0.2001584886662835	0.030189462932480815	-0.38146278926771693	0.10574703168823607	0.7870711628824085	0.6619416968448553	-0.5432888141111794	0.5312622726294691	-0.5909806460770275	-0.5065720473864377	-0.2079961979273648	-0.10130649291488325	-0.9090182893160401	-0.41115424609396545	0.0006415932876624453
CLK2	0.17086531468776123	0.16603132840417256	0.12215253339359222	0.19558838210817608	0.04596015824935895	0.6014860647742357	0.30215512303685754	-0.2819454723882684	-0.10560233273058639	0.4898986193875694	0.08235169196052805	0.15885981349710665	0.5538146602481775	0.30505634425521944	0.06079898876690004	0.004308268193843112
CLK3	-0.08275617929822676	-0.24240042964423303	-0.2513545912002222	-0.06295748150934966	0.19579116043895062	0.6732460998267666	0.5150227487375716	0.15144880928785165	0.3077657084229166	0.21022362265804428	0.176832990362926	0.17636156714638362	0.37450111417590026	0.25946047708090925	0.10178894747982081	0.011713674989692446
CLK4	-0.1964967313912771	-0.3676745651704598	0.05097083474470576	-0.5569210678442857	0.009031733189592828	0.299453513214643	0.3781659656988423	-0.6195317374180198	0.721592901165311	-0.3116324772317749	-0.581856327583453	-0.5274573524954667	-0.23530389510919836	-0.9713960706753006	-0.5613491056986204	-0.047463194974474376
CLMN	-0.5396024819963694	-0.5199592044332038	-0.4374737577212171	-0.3632595661617888	-0.0640449406264878	0.16866747689789507	-0.06262349825780156	0.17499806801709195	-0.15265823765280961	0.3082279277357447	-0.14754106570158632	-0.0026393539190898707	0.043905590332181	0.43051463569481907	0.112878130106707	-0.12138985805800395
CLMP	0.9463814307309346	1.5928486713888028	0.3453196149261206	0.37884452277678626	-0.10839290817628477	0.5312233338643069	0.19323014641017955	0.23853033276838032	NA	0.5653135164808644	0.5657081182402991	0.13413240883243116	0.5913343002821981	0.7023569855147535	0.64497519358494	0.25577874079732954
CLN3	0.24251206692383587	0.10381803465831396	0.37259373223275993	0.30557912580387825	0.012052610275746334	1.1197093507848954	0.6866191244600022	0.31265747975081126	0.00902773976956528	0.3455315368992471	0.079295011049902	0.4628561671524176	1.1503343961082404	0.8090344682729178	0.4687571237585071	0.21545896190971447
CLN5	0.4012672116855365	0.663677456019399	0.3964669831913623	0.43656813713085985	0.3016399365588236	0.9332516982567198	0.5214413925895589	-0.13357476333870366	-0.04481922421775941	0.42967223907066643	0.18320327451535068	0.18270881280203533	0.228164166226275	0.1939765095316961	0.20648585908295836	0.08094725024690952
CLN6	0.11019315665536844	-0.026455416412490607	0.33930059667208035	0.41353796824653966	0.012060000404313875	0.4106913427907415	0.27952140894815836	0.27617057575608595	-0.1475682215314409	-0.12706300728008557	0.10816787303741737	0.15105025822118634	0.5424154129893015	0.585440843558283	0.16110505290240695	-0.030696257459696064
CLN8	0.5282399872423609	0.5060597637135533	1.0427072061842066	0.6623601770727481	0.2083550629492743	0.7173670768234508	0.44204448531567975	0.3243175379233141	-0.047989588311369236	0.09445178225652962	0.12408806042814335	0.213724985609689	0.3538444771932805	0.6243209081536558	0.3720996524100415	0.05834136218781394
CLNS1A	0.04569116449304644	0.08713550759456101	0.15014085142629785	0.3104421343966548	0.24661377821038188	0.6367827971773772	0.3766854708882459	-0.021495868234715942	-0.04281253804823759	0.7048078055202307	0.49599116224710293	0.35788069422302726	0.6458760602304174	0.28578227195687944	0.1896233207912461	0.05855308299208062
CLOCK	-0.5027247722230017	-0.34112192703110633	-0.21586870459450935	-0.8341392852842118	0.44639213479519935	0.6432732693501988	0.404860558042369	-0.5398450383122508	-0.17800804180055163	0.4816101012377825	0.1937156051924509	0.07815566129810003	-0.4320921087207319	-1.1742417476089162	0.08074008754293027	-0.2168264830039881
CLP1	-0.003257274863221138	0.22640967869809225	-0.21187140018293382	0.2338346601795318	0.07449795489975752	0.43816638917143136	0.36541585216092765	-0.4320926447163185	0.24205339407648152	-0.3706662455773433	0.07979158400998498	0.07208428065161376	-0.024713697657539502	-0.2848273182459935	-0.0904859706936465	0.08922702731870835
CLPB	-0.24351413797248167	-0.6281123731022422	-0.6930187374288579	-0.3317195380689304	0.07575384061962964	-0.35963497459803984	-0.29155901979235743	-0.008603583016436822	-0.23499063031318101	-0.1866806915378847	-0.4536142906327778	-0.5596562181997986	-0.5998085374926161	-0.2890121613913825	-0.3340138733919966	0.03927905140240018
CLPP	-0.2001925763786936	-0.5152101915510183	-0.5023691018549457	-0.1190701159787011	0.05031619190447856	-0.15762630933658528	0.0294914304654581	0.0432837048334207	-0.18391368114428364	-0.12048004494911968	-0.17832953257265238	-0.21927645046571698	-0.1427459780635596	-0.1349778588860966	-0.2939216223955796	0.023150176339604478
CLPSL1	NA	NA	1.2871711305595694	0.41501679440993433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CLPTM1	-0.25765750233844553	-0.5656003269945797	-0.3152364255909319	-0.15299451534515907	-0.06485749670235208	-0.07198585357334686	-0.21052897075872323	0.38710944749211773	-0.08633956079146188	-0.3590116549604172	-0.43268115705743515	-0.3748106184601454	-0.1506015732186068	0.02892590622206903	-0.13292934687914126	-0.05293023251526652
CLPTM1L	0.05491782279912627	-0.032325309141367775	0.008782852334811686	0.20165186958884274	0.15579041540506644	0.4440583747362137	0.18436110555316798	0.26197243448542995	-0.0754657066286093	0.6548630652456051	0.2138193764303411	0.06263677700420978	0.2770895064649501	0.38304118188348557	0.13850154803238102	0.1734776719456157
CLPX	-0.38489836332486327	-0.46536491358376786	-1.0283216167081068	-0.8835918686818873	0.9138290487169494	-0.3562659822099299	-0.16415889074348833	-0.6866595768856101	-0.2630865636628892	-0.7617334115349079	-0.3634551398387105	-0.01898798073599295	-0.9067640019690648	-1.2930634258863867	-0.7029586666757242	-0.3483078855131314
CLRN3	-0.21885305080366102	-0.21080529632813683	-3.0173008829122705	-0.9621381224183496	0.6852826873013966	0.3311124436309636	0.6067589658158803	-0.08415525969951876	0.7186041067197158	-0.0010841794095961532	0.26724766688620516	0.09403793460099408	-0.16971176703111812	-0.584846337490835	-0.13552057451886323	-0.255976911002624
CLSPN	-0.09830103558666559	0.38817897364141385	-0.0639475629324382	-0.3355743704729859	NA	NA	NA	NA	NA	1.2758377859201167	1.5746774102067111	1.1687217805964059	0.8573329964915747	NA	NA	NA
CLSTN1	-0.013733554470781506	0.0009525332173119239	-0.01022094743258517	-0.1577947291037045	-0.17617585171993966	0.5421505750879292	0.44611385441890805	0.3145921448574365	-0.19475302768262281	-0.10851977914249122	-0.3555903310682633	-0.22602372836322182	-0.08749587882006615	0.5238560990561965	0.30283972005331883	0.05280286716715299
CLSTN2	-0.005428371331793969	-0.7697920183565774	-1.0891037919084043	-2.0481032301976865	0.07618171367543375	0.6448605899626133	0.3976773563075455	NA	NA	0.786295074770788	0.5250340227756003	NA	0.5592933976610914	0.9284703610603084	0.8592536049335577	NA
CLSTN3	-0.046644674077799486	0.03240215303701177	0.02566351197172345	-0.43677271632993087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CLTA	-0.1292087505631514	-0.29858219862217084	-0.05557492507564188	0.0856485457641698	0.2022935745594836	0.507639564687743	0.3061662085030532	0.04767599834775371	0.027491747828698898	0.07084039770495121	0.12590212648029908	0.3006651467877459	0.47190656166210143	0.2894291485190381	0.1277254743079892	0.12372995087869221
CLTB	0.16665648863755234	0.08526063308694187	0.12650211678019296	0.46342204520146346	0.09631733208293225	0.12317884202897744	0.14655282244483825	0.2656688661757398	0.4322335066284131	0.23976466711774513	0.318393503677032	0.10590897257607335	0.21674785960413256	0.14952579759825024	-0.08450630084955879	0.13083218895190374
CLTC	-0.43750989493879544	-0.38864243883372396	-0.39106557177033885	-0.5235015985764573	0.6043426362699265	0.9474039269387777	0.39878927930622154	-0.6349348844751104	0.15071323392487024	0.5614397429250575	0.29521146910101326	0.34682299690487994	0.37907302448453084	-0.5817380667675733	0.2833676927893638	-0.08863264063940068
CLTCL1	-0.3486128918079694	-0.4591423010490042	0.392016138491585	-0.02463305019661277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CLTRN	-0.7357947183218974	-1.0249430935945663	-2.9890882430554613	-1.1675909465617496	-0.11517114168273146	-1.6487144003420298	-0.8426202915193368	NA	NA	NA	NA	NA	NA	NA	NA	NA
CLU	1.4098558004171178	3.395489914403182	1.5834684813733482	4.055730355319893	1.0264235943014306	3.598850614898038	3.243032157641948	0.5147304664367445	0.7495449461793022	3.2400530302252353	3.1202260109662348	3.017468168836414	3.158381579685864	2.36363174043006	1.610490902350838	1.1566419885279418
CLUAP1	-0.1490117218228555	-0.2747884063915471	-0.0960584430773066	-0.08329019809129345	0.07687992612817052	0.30031215901834774	0.27326690566162437	-0.19306616867832638	-0.24277069210812385	-0.05264207521473985	-0.05791303745316023	-0.0365165195564674	0.2235551576047774	-0.029119984903733354	-0.09713326345426054	-0.034666555833532176
CLUH	-0.4069923216389526	-0.4670123333259797	-1.0708379132988473	-0.5253184730280207	0.5045591632509625	-0.23287583483459695	-0.23201668346340742	0.5692615164307337	-0.02938292826857669	0.0446363910583667	-0.24932525032944586	-0.24122772160260286	-0.2647371941776271	0.021087466370469876	-0.33626090543361364	-0.26333233899217046
CLYBL	-0.43703561022954673	-0.5994880537659961	-0.5433401417153814	-0.8673052419734235	-0.19239901615243493	-1.1608877708091176	-0.6773083609553519	-0.13946545657891285	-0.13208680307103027	-1.0193412755638676	-0.58674056522322	-0.7088420782609042	-0.5926177560129169	-0.5451518241935158	-0.5010494550778555	-0.08795137162275335
CMAH	1.06759204931625	1.0795452035867243	0.9753938689872852	0.05630673357818594	-0.1479388006739848	-1.566150399966803	-1.3243979848678304	-0.6687926572018448	-0.5443999799458457	-1.2793732237847095	-1.421837247781271	-1.598676027714201	-1.3487935430785452	-1.189244008631744	-0.3596921839902154	-0.386296798727336
CMAS	-0.10399855932524105	0.037584383259303245	0.15352137430312318	0.15689626399664913	0.08447780122155191	-0.09117649056179555	-0.02416831537016728	-0.5188909506383661	0.002680369825586837	0.20170187649987614	0.0824494620520495	-0.08836562216019761	-0.18728875462518513	-0.5452898497645053	-0.26785896060322756	0.06311696923545096
CMBL	-0.4423475634213627	-1.2209216995363912	-1.1385552241109993	-1.1619503809653065	-0.6409319073755162	-2.0722751489877793	-1.2838429151895632	-0.06554833133620708	-0.08224209264418914	-2.0669124619153996	-0.8568182618585931	-1.0167992737713476	-1.0061287054943575	-0.6164402070715811	-0.36240116505922515	-0.04990261895357584
CMC1	-0.14009924141046737	-0.32062774518790116	-0.16062523337897483	0.035578301757546615	-0.06920301410770602	0.39587242114693133	0.43408631664960406	-0.25738641522863404	-0.3189896934716998	-0.11819040271215542	0.13251671303644397	0.02472129870334694	0.13980126860801168	-0.06400754497636019	0.028871666813581776	0.09400695320359809
CMC2	-0.12095407877906528	-0.2768951384914007	-0.44083248401676967	-0.3867218417009486	0.11000369116210695	-0.0475282140290445	0.08449363455421555	0.1206360970944198	-0.1535636669561269	-0.07161048673309267	0.6239148312741776	0.08574119654214307	0.19052744378429232	-0.11238049375968284	-0.24109231619032245	0.10141088501283058
CMC4	-0.10565525152010724	0.01094144814003073	-0.023122501420471453	0.3435497429624561	0.09310004073760902	0.8977363006423569	0.7630295611536906	NA	NA	NA	NA	NA	NA	NA	NA	NA
CMIP	-0.009511262306754809	0.2130474447934727	0.15198244377059744	0.19356243903503945	0.08962780399413628	-0.08239127039614669	-0.1671005051443064	0.7228942260755504	0.6867348280914003	0.27757650658850697	-0.00919781603560832	0.07710434313813863	0.07509156788888749	0.35906256659240654	-0.03526520926606569	-0.15448851510788497
CMKLR1	0.762218506154352	1.0896902996807807	0.9013350457527114	0.6367332333427091	0.1861944575728246	1.2932622921320072	0.6289167750218996	0.39061649179580327	0.1021659357834177	1.2218300846502317	0.6660378757720138	0.9317319457570912	1.4030905848224242	1.6452999860687199	1.4125433275782397	0.7006893533295953
CML1	NA	NA	NA	NA	NA	NA	NA	0.06597916128815307	0.20781418581201017	-2.2215468977965873	-1.8447028044698657	-2.185868366492035	-0.774775403725319	-0.16636312976713796	-0.11225407431558843	-0.08994497237085142
CML2	NA	NA	NA	NA	NA	NA	NA	-0.37480115422783555	-0.30516950931872877	0.5101023611845585	-1.1161035473220622	-1.5741503040851907	0.27773273762356165	0.4277019223665661	0.636815688116168	0.519759189846341
CML3	NA	NA	NA	NA	NA	NA	NA	-0.2523736748605101	-0.013079875199988322	-1.0274273274880674	-2.0363799178262325	-1.6123941377916808	-0.10555798326800847	-0.21301960765931982	0.02583585352721629	-0.30167358465241234
CML5	NA	NA	NA	NA	NA	NA	NA	-1.1132624961772164	-0.7915266128762477	-0.8518531619001299	-0.24794441024988867	-0.671776410032094	-0.910066842788356	-0.6752397140268478	0.012168377307431477	-0.2800782385282412
CMPK1	-0.12298142484713459	-0.2188821919640933	-0.6356961693571339	-0.48712622143041084	0.18945039400005648	0.20500026404442817	0.22507030040490417	-0.13321500977342637	-0.18071497572981432	0.5761141786535706	0.5149200504798399	0.191753072798452	-0.21486009240449455	-0.24938810466389771	-0.19771925253987988	-0.054362326159473895
CMPK2	-0.002651057066546336	0.08679546145944261	0.5530957846359295	0.08907766557173424	-0.18364279101008774	0.5818608517646513	0.25747900099322973	0.15058210440941178	-0.6216458314637576	0.02296900450233652	-0.08399913261447445	-0.14294607881919763	0.3832851805288602	0.5166645057509744	0.5378925659534031	0.14226917893897717
CMSS1	0.012792914430423963	0.1823628649829141	0.12581048207907664	0.272008065539874	0.34744544298052915	0.40775534279527714	0.493107441227181	-0.10806656551255323	-0.011223395555790994	0.7836327913915477	0.3992593033602696	0.2030582665177687	0.32471866902326507	0.00938134174028793	0.05057111336212383	0.02944673332785852
CMTM3	NA	NA	NA	NA	0.6415625714567685	2.9395281889534015	1.5245368482458417	0.2564360826937935	0.4166887265545669	1.2980283995625852	1.6149780945778858	1.5610776222471872	2.8382790921210104	2.619273989964462	2.3017384815914737	1.0114113435312282
CMTM4	-0.5734541508618545	-0.5965417888937434	-0.5094643294655032	-0.6326201915434337	0.04991506632490239	0.5794252016009662	0.17197541241855463	-0.05284666584539277	-0.059217989820267825	0.006650942180053576	-0.22018439674177248	-0.25936290012641816	-0.43608672493857537	0.12269383868732664	0.1624580128394948	-0.21398925056996188
CMTM5	1.0253977837898587	1.3278904788599197	1.239775956059474	1.3481295766672927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CMTM6	0.2729942625621522	0.22975283641951272	0.208732911157532	0.1399693557165378	0.11696777856882878	-0.47348518606940804	-0.5210618450521567	0.2995497699502403	-0.10779222751329698	-0.5403332058844832	-0.3701802235050149	-0.6444700883790588	-0.4825121098279439	-0.028390202597189607	-0.10948755567152713	-0.15794293236107393
CMTM7	0.7278030056438158	0.7833997099119934	0.9305574733148023	1.0012852487111688	0.007583755505288781	1.3304632843860666	0.7392479422803564	0.16524355426457538	-0.21618899611388454	1.038350279636933	1.0247588376377719	0.8704805963939886	1.6452765965021325	1.4200686028194656	1.0720905506442673	0.8159257301963421
CMTM8	-0.32922016916807806	-0.4963422542805329	-0.5897275738989913	-0.4456373098503663	-0.18891809751613664	-0.07325322409647228	0.16595650135541495	0.02109656676123528	-0.293512519205434	-0.3462212928982389	-0.2281579221549901	-0.245030438395327	0.18267944655392165	0.09005668908391629	-0.06832743576383349	0.02700030327839542
CMTR1	0.23645559979062014	0.32556939086245507	0.4550018812738017	0.44183406923957413	0.10749684975153695	0.4566447646525984	0.17849408174637427	NA	NA	NA	NA	NA	NA	NA	NA	NA
CMTR2	-0.015432710528750171	0.16942496931041706	-0.08514758854859972	-0.20866861117791746	0.2235760717023454	0.7608463089361728	0.5008184966264939	-0.356263061568995	-0.12389112934352564	0.48976831287311673	0.14596369301553636	0.025773851749137044	0.19714884886102668	0.23296285509115133	0.209723774250288	0.02469891747109121
CMYA5	-0.16941204849905844	-0.09408385911825778	-0.43190919834712527	-0.641111449000209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNBD2	NA	NA	0.0016979855470462546	-0.29857782709481195	NA	NA	NA	0.12417762343449734	0.18549634504485724	0.7143718134549295	1.247040586172996	0.7352665986706932	1.3620785527819628	0.3800071799361002	0.5478619813574626	-0.19985353751429846
CNBP	0.07820386160224846	-0.052330616287623144	0.08827505278921954	0.011435013067202071	0.19657555760799994	0.36778741684324245	0.43346588579491563	-0.46041459010405994	0.0946830508957337	0.18752747570026163	0.204136889988364	0.14042304824163487	-0.053618644740568655	-0.40042887260960924	0.038429895123444524	-0.007824486896751637
CNDP1	-0.8668605371753442	-1.8259643048994523	-1.2395596385566874	-1.5176797125337504	-1.1331189100874963	-1.7224619077354715	-1.4515180421426555	-0.04319274668744466	-0.08202666270074133	-2.670533000122588	-1.8594946891217239	-1.6671280248800686	-1.1924514065255378	-0.1255831336796689	0.056161338126845095	-0.6023891501254948
CNDP2	-0.3738093366309396	-0.8091445148730969	-1.3196340964804545	-0.2469194395787575	0.13898572991991553	-1.4246756551105753	-1.3237416815213559	0.6622866726580625	0.2459591692286125	-1.5462922505078378	-1.7973324298381623	-1.4196601317404811	-0.4318610129576754	-0.01611110507997182	-0.07004442553723322	-0.17965348587852503
CNEP1R1	-0.15744900368490633	-0.1193479097465131	-0.026630195012805835	-0.16841074244449938	0.11268712795103619	0.616149818009089	0.5511766659476907	-0.49830516135762437	-0.33203855276530714	0.17396015662158826	0.2944606562780021	0.21183103719391427	0.21665148197348438	-0.1939142478183058	0.14770756281555064	-0.022354514717846996
CNIH1	-0.025114224515536243	0.06610554660846013	-0.04317588469054989	-0.058478918437240957	0.18850740444132352	0.40668097234596434	0.33685781699442696	0.17871052749552696	0.06931754629975817	0.5808893439362937	0.6371602440270232	0.3917821394078409	0.28300304342775195	0.11300278649042106	-0.06793445321509317	0.08428468952884316
CNIH2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7396298455078099	0.626471870391226	0.7491210921452516	NA	NA	NA
CNIH3	NA	NA	-0.4496404561223324	0.36747971277539704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNIH4	-0.25483721903472123	-0.2779940610510936	-0.2902935699280622	-0.07888904969350019	0.5381384107305198	1.187740964465481	0.787364407860689	-0.14725971002412086	0.012266930688246802	0.9232228779144025	0.9164504722266331	0.6841828009912474	0.6882087539043509	0.4656784307721029	0.4034718801651085	0.16459594863059746
CNKSR1	-0.14728200728487462	-0.23689656971827056	0.3059256081293338	0.26348482235910975	0.09088611686367898	0.665326355422758	0.6703214084510944	0.5381972367136756	1.226573641353343	1.2328193502377962	0.9342469274117424	0.6002450422782082	0.8426531018707406	0.6805162712584134	0.3181551768371569	0.237803564187411
CNKSR3	-0.3160566749853029	-0.3625199119654132	-0.12421188748733147	-0.37932689360253935	0.25294979809753815	0.9361238870911246	0.7309138110484124	0.8984589647031735	1.3866826399840133	0.7598830796322473	0.6243870137809906	0.704194130270972	0.9859524988384067	1.0065467564581314	0.6591665551577384	0.0815049969321402
CNN1	1.1016115766963108	0.8510676266364201	0.0926138213438139	0.2980017709590621	0.002061236895071844	1.045722074392144	0.520393569205156	0.2817501887848691	0.09056398868665894	0.5154842539961159	-0.09535676167951335	-0.026812228612013378	0.2878740395046039	0.48799301264196904	-0.0238172870711697	0.8877741691430356
CNN2	0.980808705795555	1.3646567348406577	0.9627589096396214	1.1870925363077518	0.3975488334006725	2.139501329711418	1.3485411076403278	0.5924561497403884	0.08264093740168654	1.935578965512852	2.141125436629696	1.3707430038452038	2.133737000284523	2.3736475275303017	1.8120921076697463	1.1133709511821421
CNN3	-0.12128889090377815	0.23295406526727014	-0.016342740791799315	0.11043132393326083	0.24943846772886413	0.9941435113898214	0.6388429417728423	-0.2809779583806664	0.4001594357437641	0.6475471267331345	0.5810061561462696	0.7219234586663026	0.631976097723169	0.1351675234910017	0.15554584991361065	-0.04711240053265531
CNNM1	NA	NA	NA	NA	-0.01214020484524525	-0.22993479312403386	0.2355363248245168	0.08042446620525023	-0.056769187828245915	-0.08234559723657053	-0.3283472731157584	-0.4452893314502513	-0.6141526649677613	-0.4190204823056607	-0.5047193287905132	-0.23488268028482429
CNNM2	-0.47978693216700563	-0.8211889539927633	-0.2994300576090696	-0.8664506735484601	0.039200268616499834	-0.047970254413764124	-0.2218390691019536	0.2720946988429396	0.007617822743107183	-0.35909884755769017	-0.7987993434628557	-0.5950674746304729	-0.14207871748901812	0.1361614001972069	-0.0866616452653215	-0.0356200477083326
CNNM3	-0.12340397669198744	-0.09961582076551245	-0.11851255526549132	-0.30318674843403937	0.10435877867037768	0.43401967049378665	0.2691072287141749	0.03593851788527358	-0.49025349198447854	-0.3009511834219283	-0.22852929400358812	0.30999890775842864	-0.01864494698754804	0.28970410487458054	0.08670035083390726	-0.1317601213267494
CNNM4	-0.07851359732279573	-0.1670656463793856	0.11149531423539472	-0.4632243967574112	0.024616368752918838	0.001167643655265671	-0.06349210544472594	0.5206757066574972	0.3820036952603991	-0.07145717286786057	-0.1982737852953913	-0.451013364597437	-0.2558848057673544	0.17252730687932072	-0.0298620357511008	-0.1213934980520639
CNOT1	-0.189139190654938	-0.2042142776821354	-0.17861071745964896	-0.37718101649642755	0.17657654481965102	0.6244263833644386	0.14596277760401177	-0.5052408135831574	-0.3018703946215764	0.2128822330709106	-0.19765730772170853	0.00651346134102937	0.00020139151531317623	-0.13342292993484506	0.29065540051852956	-0.23192855265228784
CNOT10	-0.0270096941132989	-0.017124939969579422	-0.08316975129456061	0.12574940246494215	0.09332236677749473	0.49075459116606135	0.38611506563805564	-0.13698008436136	-0.01082371923476444	0.1289402488813236	-0.0320791076745639	0.04598378423202032	0.17083827989630151	0.07483228936667174	0.021585524819244917	-0.03664514513646333
CNOT11	-0.017113372935058102	0.1860560630235195	0.035817553018517856	0.0986449239738505	0.07240055576422666	0.24203567273251592	0.2603397820037756	-0.07847786624779296	-0.1366553195263469	-0.1873743424282006	-0.21899162278680961	-0.12982744131980528	-0.03594092251095482	0.05471014534868779	-0.07967584936946004	-0.12406652222409287
CNOT2	-0.14659949347755674	-0.020968622187707453	0.025834118690793773	-0.245821417223282	0.23099637499366388	0.6375951586338688	0.3233923545612294	-0.7373942153432358	-0.047991374871314996	0.26120252110606934	0.1269944687908211	0.1009994372769647	0.28338738096289795	-0.4821028065231756	0.1195631298547637	0.009570332859766495
CNOT3	0.021796659500780358	-0.03519750513150832	0.15595564988195232	-0.1277853927630881	0.132922806983633	0.8020879266377963	0.5354237110808908	0.15875404425716644	-0.10756407654996192	0.7238222372504715	0.3854558057362256	0.3703087754756722	0.7003259641897919	0.5949809161341615	0.24176314011577027	0.21620576235354783
CNOT4	-0.18866836007531873	-0.20302870399424044	-0.05293406901004616	-0.4892685841572648	0.06747388751904793	0.5373375950685564	0.3106847622194484	0.020242971810144006	0.09326421518471228	0.3355976857499119	0.047816694012899674	0.18720865543080256	0.1852217304583057	0.15627705323332153	0.16731922726644166	0.009388898529824719
CNOT6	-0.0968599805045871	0.06302538284420933	-0.11313988034914413	-0.24306798676191743	0.5328175798340542	0.8753105169928488	0.46364229668280554	-0.4937404783795136	0.11076617046117043	1.0275035158856842	0.46893287892023094	0.35940927061580163	0.3436678969647198	-0.14734340433205562	0.3154103310218521	-0.04293336264176162
CNOT6L	-0.08956378803582421	-0.04753788505935397	-0.059974355186303896	-0.29374682803358176	0.03912936426315117	0.39576555811670033	0.25190686388199834	-0.29159009585220996	-0.3640831176420538	0.012533273662475253	-0.06914134833319174	0.1478693573620582	-0.055390572190027854	-0.0896037744097451	0.16725738460295725	-0.09369315177693505
CNOT7	-0.2667749856769728	-0.2931838451746307	-0.3470985654943295	-0.47285603079579275	0.15484625445192624	0.5435441236378278	0.4008032052173194	-0.38100837114480157	-0.016201720371316952	0.264274086061731	0.12803660373645087	0.09256411003550058	0.22576828961786344	-0.14029206535164818	0.09984752706305011	-0.13709022245632418
CNOT8	-0.0767052026097037	-0.03454414268690975	0.010319126074265661	-0.013983913490743127	0.046006437281586265	0.5772447884215941	0.3053791406101043	-0.366138418006154	-0.24899732754665926	0.19040460583692775	0.06337249799266109	0.15400747594091158	0.34493772871928696	0.044485838314828996	0.09153002553617418	0.01655821065799401
CNOT9	0.16275358726648648	0.30976381164521705	0.22575699891746304	0.19736757048039433	0.11769547256514734	0.34360165965794565	0.20396443231299388	NA	NA	NA	NA	NA	NA	NA	NA	NA
CNP	0.6936421897442457	0.8730035459401586	0.7658190907634106	1.025427166106641	0.2889589658489866	1.837506093723573	1.2587548474812824	0.2685414225615037	-0.2531688017067697	0.7637043281087885	0.8777717707034423	0.7967883234836577	1.4180237090409145	1.7259476394603845	1.4060932692304566	0.9513409561776778
CNPPD1	0.05973749613690682	0.10183925239604275	-0.26385828546589085	0.35104068454684967	0.2690525242758808	0.8894993219858156	0.5968594457214369	0.058608374769349325	-0.06594461269120533	-0.190829249682392	0.05115037997773886	0.5902812260910668	0.4855201848310049	0.3538009982692225	-0.03575555980766065	-0.031067325001439272
