gene	cat_CKD34	mouse_2W
ACTR8	0.1548190390133778	0.05019514184097728
ACVR1	0.16176634666632278	0.05214324791558562
ACVR1B	0.27009920664927917	0.07167496190392038
ACVR2A	0.15381429944228905	0.057754358495280725
ACVR2B	0.246738826462845	0.058288297643456895
ACVRL1	0.1842836422098595	0.06699550365846532
ACY1	NA	0.08980197236208466
ACY3	NA	0.07533969725302145
ACYP1	0.18564222950544626	0.107975265703608
ACYP2	0.192208536784773	0.09828743314094392
ADA	0.32282950202859617	0.09053804577803129
ADA2	0.5868800004037745	NA
ADAM10	0.16655553368059797	0.05524831325648268
ADAM11	0.301984384081209	0.059872975640798534
ADAM12	0.3285395595975378	0.06722427627852061
ADAM15	0.19356190057713052	0.06983211465817257
ADAM17	0.17176846506959803	0.050737452630175144
ADAM19	0.44508192769740496	0.05141415392882947
ADAM22	0.7137583641807629	NA
ADAM28	0.8511548387520266	0.051080212026658696
ADAM33	0.5533315232400451	NA
ADAM8	0.5102254994473724	0.05489110654427552
ADAM9	0.2789116490249019	0.051725991743318815
ADAMDEC1	NA	0.04852920054577196
ADAMTS1	0.3094104972196775	0.08738638945160397
ADAMTS10	0.3995809483475109	0.06568732475070357
ADAMTS12	0.33475333165513094	NA
ADAMTS13	0.430568738966528	NA
ADAMTS14	0.7068664256320156	NA
ADAMTS15	0.422484356603265	0.08985936369484086
ADAMTS16	0.47550356356393647	NA
ADAMTS17	0.3858312916098607	NA
ADAMTS18	0.48728832997101346	NA
ADAMTS2	0.51779751320873	0.05277448604461554
ADAMTS3	0.28714113246489387	NA
ADAMTS4	0.568177080581063	0.06838893722850584
ADAMTS5	0.3567866719034519	0.08182472031902738
ADAMTS6	0.6106282649693308	0.05627358530475094
ADAMTS7	0.36312565296404226	0.04674745325348301
ADAMTS8	0.29948592199096846	NA
ADAMTS9	0.30609030438722423	0.05191181389293915
ADAMTSL1	0.21652324222427088	NA
ADAMTSL2	0.3127498478894133	0.05310944083064724
ADAMTSL3	0.4569933853370075	NA
ADAMTSL4	0.34062749178545637	0.05183506510456838
ADAMTSL5	0.291719127524329	0.05506778320521304
ADAP1	0.22528421016550812	0.04760740931318099
ADAP2	0.31420831600996935	0.060088623144710675
ADAR	0.13354235792347874	0.07639482487761777
ADARB1	0.16003051066456908	0.04890608262057326
ADAT1	0.14955097197865455	NA
ADAT2	0.12309351760331924	0.06715259078622747
ADAT3	0.18461548434831473	0.08605733462578494
ADCK1	0.20626907498174835	0.06492429229360393
ADCK2	0.1587127166910161	0.09517280320525418
