rho,null_mean,null_sd,z,p_perm,n,label
0.489569221451472,0.02803168214101666,0.01014467330325481,45.49555471267626,0.000999000999000999,9000,cat_rna_ctx_late x m_rna_2w
0.5995627382801783,0.009530813027897007,0.021849450418536906,27.00442866753768,0.000999000999000999,2184,cat_prot_ctx_late x m_prot_d21
0.388898540103653,0.0060382376344100385,0.010070797536867376,38.01688009987892,0.000999000999000999,9017,cat_rna_med_late x m_rna_2w
