,lfc,t,p,s2,s2_post,df_total,n_a,n_b,q
LOC123386447,-0.587372210115493,-2.3245761150102147,0.040064995044478816,0.1300217248110479,0.17412768163594738,11.095366218390911,5,6,0.3728898962310105
LOC123386486,0.7603815446692208,0.851595404709471,0.4124418070125181,2.5959057879059566,2.174328137486487,11.095366218390911,5,6,0.6902834980038705
LOC123386566,-0.6867190654454576,-1.3749797906319305,0.19626637828155363,0.7540280995476878,0.6802900977372718,11.095366218390911,5,6,0.5311116538384655
LOC123386567,0.5283188505056255,0.6078531289889093,0.5555223645895342,2.4552888964708526,2.060266825943814,11.095366218390911,5,6,0.7811966814711991
LOC123386586,-0.25071355344337487,-0.7901666188970604,0.4459901193316199,0.25384400107527516,0.27456605063100514,11.095366218390911,5,6,0.7117440579735232
LOC123386601,0.3318112799282168,1.0459771507814954,0.31782399925871546,0.2537034488638622,0.27445204178462573,11.095366218390911,5,6,0.6229333432597146
LOC123386606,-0.4341388274639977,-1.0333985797313179,0.323416791618679,0.5087562212958586,0.48133795313770456,11.095366218390911,5,6,0.6272340720586577
LOC123386614,-0.34552610647388016,-1.2906803720121522,0.22306081737468447,0.1563178248380622,0.19545774822274012,11.095366218390911,5,6,0.5508312993570417
LOC123386621,-0.5127798312812386,-1.331292983453695,0.20979902401869358,0.41417209685006207,0.40461609436740237,11.095366218390911,5,6,0.5413536967999542
LOC123386739,0.30441608786877117,1.256594198328755,0.23471204834985798,0.11267467308738621,0.1600566304926173,11.095366218390911,5,6,0.5623835605876641
LOC123386744,0.24314389336937303,0.3800073227244923,0.7111136186508599,1.2918357984019029,1.1165325069030947,11.095366218390911,5,6,0.871504041268268
LOC123386746,-0.5580491564759358,-1.3105664624049413,0.21648386327201863,0.5249673149458847,0.4944875725354312,11.095366218390911,5,6,0.5452285057277686
LOC123386770,-0.11259581754772174,-0.35536701150759487,0.7289782726580671,0.2528882701827141,0.27379081006086586,11.095366218390911,5,6,0.8801338514454814
LOC123386774,-0.7284330121738587,-1.3275418362670728,0.2109961084371186,0.9276568654756099,0.8211289725065556,11.095366218390911,5,6,0.5417826865383867
LOC123386775,-0.0837589025681087,-0.2164405746589282,0.8325723867737866,0.41886877397747163,0.4084258013490991,11.095366218390911,5,6,0.9266355399667664
LOC768284,-0.026229541073184315,-0.08890966947713078,0.9307382546715673,0.20797867874949752,0.23736242050225917,11.095366218390911,5,6,0.9720044669008595
LONP1,0.22357148450447806,0.9514970698736113,0.3616196532626176,0.10098281191001414,0.15057278394576498,11.095366218390911,5,6,0.6521467870645182
LONP2,1.2144362138231282,1.7150774149180785,0.11408896104311309,1.601167932985795,1.3674470920062418,11.095366218390911,5,6,0.4491537430914809
LONRF1,-0.47487772750040946,-1.3169840847527559,0.21439557126604733,0.35250366868888,0.3545937839248067,11.095366218390911,5,6,0.5443805911473667
LONRF3,-0.3247960052987269,-0.8149635600566936,0.4322385584949646,0.44939254039900356,0.4331851371282499,11.095366218390911,5,6,0.7020854662580353
LOX,0.18152096700049336,0.3940051192186285,0.701044134121376,0.6289912421350152,0.5788665219341783,11.095366218390911,5,6,0.8667835075796975
LOXL1,0.17383702832780568,0.42796958227981463,0.6768621547883923,0.4700900609354468,0.44997391914422596,11.095366218390911,5,6,0.8543168699939708
LOXL2,0.575054753856036,1.5644664015481295,0.14576398646906588,0.3696234418686417,0.368480478206467,11.095366218390911,5,6,0.48230472829585114
LOXL3,0.23657120454653224,0.6801469342106403,0.5103539685769636,0.3221211481247896,0.32994901964261714,11.095366218390911,5,6,0.7534020473810049
LOXL4,0.37944469080853205,0.5239231530888866,0.6106376815315598,1.6789108186823378,1.430508189539835,11.095366218390911,5,6,0.8155197257414547
LPAR1,-0.4210456902948465,-1.2792042527440592,0.2269298967167209,0.27960961020444725,0.29546580982761317,11.095366218390911,5,6,0.553639462772131
LPAR2,0.18989871716355333,0.4564539910330421,0.6568692609897504,0.49729328143652995,0.47203979598783447,11.095366218390911,5,6,0.8439171925456839
LPAR5,0.49593394936916857,0.9400563086510878,0.36720412831131755,0.8511207251304828,0.7590467257786923,11.095366218390911,5,6,0.6556324438678018
LPAR6,-0.3579583825880728,-1.0356597134896117,0.3224060688287893,0.31701392710536325,0.32580630021631746,11.095366218390911,5,6,0.6268753561693443
LPCAT1,-0.11162636648263025,-0.3693802175346938,0.7187970499130651,0.22240737513387807,0.2490662493713037,11.095366218390911,5,6,0.8749092545680714
LPCAT2,-0.27595330155609554,-0.5358342727648473,0.6026488769350385,0.807093216837308,0.7233338374576398,11.095366218390911,5,6,0.8104797504978677
LPCAT3,0.2886799467421355,1.3541025037311574,0.20264007888075658,0.06816604106427453,0.12395347893155977,11.095366218390911,5,6,0.5361622273619758
LPCAT4,-0.19232555544526964,-0.6186583840267885,0.5486318534997507,0.2402914416808334,0.26357289978323944,11.095366218390911,5,6,0.776484447062045
LPGAT1,0.3918007722451673,0.5694387175365058,0.5804038674479655,1.5070651742626278,1.2911156927681795,11.095366218390911,5,6,0.7958555876247968
LPIN1,-0.03812522353439096,-0.12227293342778617,0.9048694341541852,0.2422365273386318,0.26515065490872314,11.095366218390911,5,6,0.9591642105292236
LPIN2,-0.5634811896139897,-2.1159879613512373,0.057761242672613844,0.1537834985014961,0.19340203085567492,11.095366218390911,5,6,0.39116817754891203
LPIN3,0.39764006656841255,1.7473581084144312,0.10815812038386532,0.0894720905478513,0.1412358688570362,11.095366218390911,5,6,0.4446154585182527
LPL,-1.7693546861709342,-5.823636347954686,0.00011137957903129977,0.22571623518843864,0.25175022932337454,11.095366218390911,5,6,0.16163908233068408
LPXN,0.2438423500774327,0.5590231318344414,0.5872516543870312,0.5550687261500623,0.5189043151201467,11.095366218390911,5,6,0.8000584604144468
LRAT,-0.11666687941342335,-0.13665556271709386,0.8937511606939561,2.3659302362475643,1.9877835995067668,11.095366218390911,5,6,0.954122208009861
LRATD1,-1.7009495155109056,-1.4941205491940088,0.16302872194308435,4.272872723659221,3.5345989140168514,11.095366218390911,5,6,0.4987918724228671
LRBA,-0.4191877001292994,-1.449175634764822,0.17495675631413757,0.19667526822675793,0.22819366548306616,11.095366218390911,5,6,0.5127102780501832
LRCH1,-0.48637163330405464,-2.051363610471754,0.06460604556671655,0.10436133529292071,0.153313271267018,11.095366218390911,5,6,0.3987326947434796
LRCH2,-0.5931425358734619,-1.2002720550854384,0.25503364572253173,0.736435750421047,0.6660200737449742,11.095366218390911,5,6,0.5801644466205572
LRCH3,-0.5843601841956954,-1.8791938603037077,0.08672401589559138,0.24047546016084714,0.26372216626868256,11.095366218390911,5,6,0.4230608540330776
LRCH4,-0.11504287670216229,-0.49499777391133337,0.6302578722261865,0.09696428650881574,0.14731315935123487,11.095366218390911,5,6,0.8271747661380917
LRFN1,0.586103415953267,2.740235931024772,0.019087797028375073,0.06916947086244324,0.12476741044186444,11.095366218390911,5,6,0.3522447571871893
LRFN3,0.2403425569592752,1.0254757035447037,0.32697686434963236,0.10004174448408792,0.14980943763824994,11.095366218390911,5,6,0.6290078598438413
LRFN4,0.7296490279452805,2.251869613985898,0.045544049998550655,0.2683494577813736,0.2863321435913706,11.095366218390911,5,6,0.3796578735717404
LRG1,0.9301126681762526,1.2549319934125638,0.2352925667678893,1.7623179335095864,1.4981638233125165,11.095366218390911,5,6,0.5628983029495116
LRGUK,-0.03426493102198436,-0.062095014939001755,0.9515916479259225,0.939151140560742,0.8304525472070211,11.095366218390911,5,6,0.9799980218319376
LRIF1,-0.777305798213427,-2.2930739499160637,0.04235630205509681,0.3016989907615523,0.3133835983080349,11.095366218390911,5,6,0.3739885374874929
LRIG1,-0.34929964861300267,-0.671171797931406,0.5158406091741422,0.8260146136721991,0.7386819177428813,11.095366218390911,5,6,0.7565181873519798
LRIG2,-0.42794190445595515,-1.7703895892031192,0.10409787804125759,0.11180734276936799,0.15935309599826009,11.095366218390911,5,6,0.4362790451811816
LRIG3,-1.2024740328582557,-2.349233388232759,0.03835539826997567,0.7962542591786015,0.7145418231150519,11.095366218390911,5,6,0.3720723973477467
LRMDA,-0.1429446820929221,-0.40763360333059845,0.6912974965168325,0.32880462227768487,0.335370315901983,11.095366218390911,5,6,0.8624641884224092
LRP1,-0.5183403062914831,-1.2718255707566948,0.22944623391989985,0.4738273878094687,0.4530054497133066,11.095366218390911,5,6,0.5561496118819046
LRP10,0.1297865720952327,0.7170188139043654,0.48818230786505434,0.025514459925066565,0.08935667313919168,11.095366218390911,5,6,0.7393409130345769
LRP11,0.6977277714007721,1.0774379667709788,0.30415269861507793,1.325341102311092,1.1437103151202652,11.095366218390911,5,6,0.6116351632132405
LRP12,-0.3772381502335409,-1.1524859964883145,0.2733474983986546,0.27559030847257865,0.2922055555129013,11.095366218390911,5,6,0.5907021296923164
LRP2,0.9945232354847429,0.9494896976725549,0.3625950845181424,3.6040855026845273,2.9921125399487813,11.095366218390911,5,6,0.6526983283613333
LRP2BP,0.24004375905356667,0.6360520062513936,0.5376417240557996,0.3942301391476999,0.38844018671473113,11.095366218390911,5,6,0.7708016055571735
LRP3,0.7500219241584349,2.0138730699235743,0.06891896880048869,0.3817033109357535,0.37827905713248755,11.095366218390911,5,6,0.4024517296104818
LRP4,-0.609637461132956,-1.576201530470176,0.1430441550211004,0.41833018150330914,0.40798892236988815,11.095366218390911,5,6,0.4802325008541607
LRP5,-0.03026238881043053,-0.15813456296963047,0.8771921199680026,0.03848861800672641,0.09988065409093289,11.095366218390911,5,6,0.9472463286525385
LRP6,-0.7819138917972266,-2.0745140968504323,0.06207066839682693,0.3930071989791624,0.3874481994923,11.095366218390911,5,6,0.3974137016017547
