feature,lfc_early,p_early,q_early,lfc_late,p_late,q_late,lfc_prog,p_prog,prog_sign_stable,class,ratio_early_late
ACE,-1.5388693719775182,0.017157756644215413,0.1383038388000194,-0.6778458185661806,0.3488257112315021,0.58240618256467,0.8610235534113375,0.1371940603137934,True,other,2.270235103364103
ACE2,-2.7256208283892436,0.004102512613838417,0.10840706916256056,-1.1228405324486888,0.33494774760028234,0.572377739916529,1.6027802959405548,0.19213598728163245,True,other,2.4274335933039524
ACER2,1.0516943935901812,0.009236012334054553,0.12093156115266798,1.0407753649501386,0.014099851195970185,0.1383618784257853,-0.010919028640042683,0.9769443273981279,False,other,1.0104912443239524
ACER3,-0.5215265746649624,0.12656148883497054,0.340898773825599,0.09143990591831797,0.8260618563357562,0.9119637063198864,0.6129664805832804,0.20025181713204168,True,other,-5.7034898431636085
ACHE,-0.6608960111258257,0.05621612582412738,0.22444508842561708,-0.0617910908959054,0.870605745997874,0.9368815058962108,0.5991049202299203,0.1935662146688553,True,other,10.695652100384267
ACIN1,0.1743472449351886,0.29028747547438083,0.5331832156000208,0.01503394170985839,0.9436016770541701,0.9734203320488772,-0.15931330322533022,0.45213290903522896,True,other,11.596908402329495
ACKR1,2.4532509444632664,0.04620380390909819,0.20351802489330698,2.442129780445293,0.05034656588615672,0.23313818807807288,-0.01112116401797314,0.9896272401145945,False,other,1.0045538792029085
ACKR2,0.5734632600081973,0.1202597181538981,0.3316485831907142,0.7694619149007085,0.1423443823084098,0.3789314184311233,0.19599865489251123,0.7165375108796435,False,other,0.7452782898061915
ACKR3,0.326491058618366,0.37265580796340547,0.607640309748725,-0.13547453431651935,0.73157328228142,0.8538284000145585,-0.46196559293488537,0.16670365980600965,True,other,-2.409981036403199
ACKR4,-1.331144726296671,0.01566508592427881,0.13448032966327644,-0.7485591198939812,0.18081245107348376,0.4259541656193161,0.5825856064026897,0.1296528827419692,True,other,1.7782760117667147
ACLY,0.14577074383361488,0.5225094439585134,0.727515738833238,0.14581659568280703,0.635217197840001,0.7934222923880581,4.585184919214669e-05,0.999885201544831,False,other,0.9996855512297661
ACMSD,-3.8978332302941614,0.009741056180168396,0.12200413159040742,-2.7459480164913352,0.11821851211218747,0.3466995636189063,1.1518852138028262,0.46740666535816033,True,other,1.419485440687497
ACO1,-0.705777175442174,0.01293832731364892,0.12819247950946897,-1.0432601883298327,0.004658504483646207,0.08960017434979795,-0.3374830128876587,0.16665642137081216,True,other,0.6765111746208401
ACO2,-0.6972629733470903,0.0776277617216629,0.2642031181047667,-0.4670946420435218,0.2938494024440713,0.536241286386032,0.2301683313035685,0.6509779616538363,True,other,1.4927659420296293
ACOT11,0.08699594663892452,0.8032423981236239,0.9031042832644691,-0.4646263350446018,0.16558003314195163,0.4087824007079844,-0.5516222816835263,0.171733519803667,True,other,-0.18723851851956116
ACOT13,-1.4521656495643231,0.018636895750722162,0.14262129695552644,-0.49949654059437965,0.4744289451232039,0.6824325700615499,0.9526691089699435,0.14935909262767735,True,other,2.907258672575205
ACOT7,-0.7355686837292006,0.11419805908486919,0.32215300898698146,0.7500734184489612,0.09675837900529108,0.3153063334629197,1.4856421021781618,0.0009938914132669122,True,sign_reversal,-0.9806622467041236
ACOT8,0.13774306277439763,0.5176782699060889,0.7244174286577689,0.12233088296890493,0.5888052725377225,0.7637506243565922,-0.015412179805492698,0.9509793332191485,False,other,1.125987644586938
ACOT9,0.2464820899781497,0.17352338769145156,0.40560680122222115,0.43416809044097615,0.05751824757372024,0.2490811922426731,0.18768600046282646,0.34243608055842456,True,other,0.5677112054177049
