dataset,term,z,mean_lfc,n_genes
cat_rna_ctx_late,Negative Regulation Of Autophagy (GO:0010507),0.9840445314303491,0.2271551718009002,52
cat_rna_ctx_late,Negative Regulation Of Axon Extension (GO:0030517),0.5480873672223443,0.1716527779089199,29
cat_rna_ctx_late,Negative Regulation Of Axon Extension Involved In Axon Guidance (GO:0048843),0.059201324111738084,0.0732782679967559,19
cat_rna_ctx_late,Negative Regulation Of Axonogenesis (GO:0050771),-1.1842920087351643,-0.19257656756765135,21
cat_rna_ctx_late,Negative Regulation Of Binding (GO:0051100),1.9529981423365164,0.2255616042181656,71
cat_rna_ctx_late,Negative Regulation Of Biomineral Tissue Development (GO:0070168),3.3845613107094525,1.0068878467241777,18
cat_rna_ctx_late,Negative Regulation Of Biosynthetic Process (GO:0009890),0.20572587974152604,0.30705083932732197,10
cat_rna_ctx_late,Negative Regulation Of Blood Coagulation (GO:0030195),0.5291577172445748,0.2938945984974813,22
cat_rna_ctx_late,Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537),2.665447698748588,0.37279241161830023,29
cat_rna_ctx_late,Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),3.2231678701316784,0.44266258469849995,62
cat_rna_ctx_late,Negative Regulation Of Calcium Ion Transmembrane Transport (GO:1903170),-0.7176434580690988,-0.08933231172249162,13
cat_rna_ctx_late,Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020),0.3192302130567055,0.0787074605853522,22
cat_rna_ctx_late,Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),3.0793500208263516,0.35904738844345857,95
cat_rna_ctx_late,Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912),0.7531202501456333,0.043507882920177716,25
cat_rna_ctx_late,Negative Regulation Of Cardiac Muscle Hypertrophy (GO:0010614),0.7779258398099642,0.19336897111141835,10
cat_rna_ctx_late,Negative Regulation Of Catabolic Process (GO:0009895),-0.20646985853367922,-0.027906085380602894,60
cat_rna_ctx_late,Negative Regulation Of Catalytic Activity (GO:0043086),0.2269743623184988,0.0480973972719656,20
cat_rna_ctx_late,Negative Regulation Of Cation Channel Activity (GO:2001258),0.8500386843106525,0.25711014528932347,19
cat_rna_ctx_late,Negative Regulation Of Cation Transmembrane Transport (GO:1904063),-0.3752396762316529,0.17307661197465476,11
cat_rna_ctx_late,Negative Regulation Of Cell Activation (GO:0050866),2.3507413366674204,0.6950618781831698,13
cat_rna_ctx_late,Negative Regulation Of Cell Adhesion (GO:0007162),1.8628317102867606,0.3446616931240758,62
cat_rna_ctx_late,Negative Regulation Of Cell Communication (GO:0010648),2.5330492152534085,0.8991610552068344,15
cat_rna_ctx_late,Negative Regulation Of Cell Cycle (GO:0045786),1.0982742532159164,0.18080489861425053,70
cat_rna_ctx_late,Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807),2.0328954606464698,0.360394246078119,27
cat_rna_ctx_late,Negative Regulation Of Cell Cycle Phase Transition (GO:1901988),0.8477786341264208,0.046890009476169905,10
cat_rna_ctx_late,Negative Regulation Of Cell Cycle Process (GO:0010948),0.05284532861959973,0.13656303038610024,25
cat_rna_ctx_late,Negative Regulation Of Cell Death (GO:0060548),0.5082339533643188,0.09499300519458101,50
cat_rna_ctx_late,Negative Regulation Of Cell Development (GO:0010721),1.4345501353224628,0.254860542161393,12
cat_rna_ctx_late,Negative Regulation Of Cell Differentiation (GO:0045596),2.7139741961005166,0.22949783248504488,161
cat_rna_ctx_late,Negative Regulation Of Cell Growth (GO:0030308),1.1509670605320532,0.13076723732573298,108
cat_rna_ctx_late,Negative Regulation Of Cell Junction Assembly (GO:1901889),1.4793656363188126,0.21379824713663567,23
cat_rna_ctx_late,Negative Regulation Of Cell Migration (GO:0030336),2.849554576344258,0.28717192891088633,144
cat_rna_ctx_late,Negative Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090051),1.039276519902304,0.12941455705866578,12
cat_rna_ctx_late,Negative Regulation Of Cell Motility (GO:2000146),2.2261069720163684,0.2731474182073553,118
cat_rna_ctx_late,Negative Regulation Of Cell Population Proliferation (GO:0008285),3.9511758720901415,0.23080263708035428,316
cat_rna_ctx_late,Negative Regulation Of Cell Projection Organization (GO:0031345),1.754796137570877,0.20617199289424287,42
cat_rna_ctx_late,Negative Regulation Of Cell-Cell Adhesion (GO:0022408),0.14316265770333744,0.07631536385429452,33
cat_rna_ctx_late,Negative Regulation Of Cell-Matrix Adhesion (GO:0001953),1.8696541408083245,0.5209216002928879,29
cat_rna_ctx_late,Negative Regulation Of Cell-Substrate Adhesion (GO:0010812),0.4606163474528457,0.29619903563069444,33
cat_rna_ctx_late,Negative Regulation Of Cell-Substrate Junction Organization (GO:0150118),0.8583820526999971,0.06719307327505145,15
cat_rna_ctx_late,Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),0.35484028533702006,0.08035263303262816,113
cat_rna_ctx_late,Negative Regulation Of Cellular Catabolic Process (GO:0031330),1.6583663157553683,0.33285996783696703,56
cat_rna_ctx_late,Negative Regulation Of Cellular Component Organization (GO:0051129),-0.5994157319956421,0.008782006158586292,67
cat_rna_ctx_late,Negative Regulation Of Cellular Metabolic Process (GO:0031324),-1.4194988531412511,-0.22146879081553206,36
cat_rna_ctx_late,Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288),3.647916859236033,0.4904892550890921,55
cat_rna_ctx_late,Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077),1.3468215723810157,0.2540951023063923,27
cat_rna_ctx_late,Negative Regulation Of Cellular Senescence (GO:2000773),-0.5541434063787499,-0.06600397332144979,13
cat_rna_ctx_late,Negative Regulation Of Chemokine Production (GO:0032682),1.4766692992754953,0.6201884878032752,13
cat_rna_ctx_late,Negative Regulation Of Chemotaxis (GO:0050922),0.9877565542589255,0.23889199537879013,31
cat_rna_ctx_late,Negative Regulation Of Cilium Assembly (GO:1902018),-0.6805685280260818,-0.06735367544756422,14
cat_rna_ctx_late,Negative Regulation Of Coagulation (GO:0050819),-0.12396857878407785,0.16882291947179248,12
cat_rna_ctx_late,Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163),0.0003749764801896381,0.013917147949149082,41
cat_rna_ctx_late,Negative Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904030),0.7839913054389817,0.1492859855939054,19
cat_rna_ctx_late,Negative Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736),1.1455421698486967,0.20631045815657895,18
cat_rna_ctx_late,Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),1.4909238391841577,0.5291552165764147,39
cat_rna_ctx_late,Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),0.4685054815648799,0.29679462753251373,42
cat_rna_ctx_late,Negative Regulation Of Cytokine Production (GO:0001818),4.992458832922721,0.567320678397608,134
cat_rna_ctx_late,Negative Regulation Of Cytokine Production Involved In Immune Response (GO:0002719),1.709368742077315,0.4474453773448073,10
cat_rna_ctx_late,Negative Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900016),0.8549349735029563,0.3568581475969704,16
cat_rna_ctx_late,Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),0.9546149327248515,0.29181638114038844,45
cat_rna_ctx_late,Negative Regulation Of Cytoskeleton Organization (GO:0051494),1.2766570448368384,0.24037532742120718,24
cat_rna_ctx_late,Negative Regulation Of Defense Response (GO:0031348),2.1572423304849173,0.3472813495296487,92
cat_rna_ctx_late,Negative Regulation Of Defense Response To Virus (GO:0050687),-2.502277378044756,-0.29475611268574303,12
cat_rna_ctx_late,Negative Regulation Of Dephosphorylation (GO:0035305),0.18490020193289353,-0.00221459046309862,10
cat_rna_ctx_late,Negative Regulation Of Developmental Growth (GO:0048640),-0.07552001553235851,0.10921748897568345,26
cat_rna_ctx_late,Negative Regulation Of Developmental Process (GO:0051093),0.24453973375380142,0.17029479578144788,96
cat_rna_ctx_late,Negative Regulation Of Double-Strand Break Repair (GO:2000780),-1.300305850771228,-0.09750176799623456,27
cat_rna_ctx_late,Negative Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:2000042),-0.1796081742210587,0.01942982193654895,17
cat_rna_ctx_late,Negative Regulation Of Endocytosis (GO:0045806),0.9515479569608549,0.29351356148667734,27
cat_rna_ctx_late,Negative Regulation Of Endopeptidase Activity (GO:0010951),1.9931916337242221,0.4474667406742031,32
cat_rna_ctx_late,Negative Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902236),-0.6060854321097029,-0.03674941967856249,13
cat_rna_ctx_late,Negative Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102),1.7109474959179107,0.20329502885960363,13
cat_rna_ctx_late,Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352),0.5917069480557784,0.3703537271256772,22
cat_rna_ctx_late,Negative Regulation Of Endothelial Cell Migration (GO:0010596),2.3490782878839545,0.3286888238660344,32
cat_rna_ctx_late,Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),0.7845126898166634,0.10799659659470716,28
cat_rna_ctx_late,Negative Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059),1.6626026156871991,0.22785265857298725,23
cat_rna_ctx_late,Negative Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007175),1.330450854841903,0.3138500376182496,12
cat_rna_ctx_late,Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036),0.3750472941042685,0.23858442900905957,32
cat_rna_ctx_late,Negative Regulation Of Epithelial Cell Differentiation (GO:0030857),0.5267834168576835,0.2205444967144374,11
cat_rna_ctx_late,Negative Regulation Of Epithelial Cell Migration (GO:0010633),1.1365779984316808,0.22560971893266502,29
cat_rna_ctx_late,Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),1.5935501119525792,0.28457610495791014,59
cat_rna_ctx_late,Negative Regulation Of Epithelial To Mesenchymal Transition (GO:0010719),0.36717327635003644,0.06083353356841025,25
cat_rna_ctx_late,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237),3.0463325370197687,0.3777392726651142,56
cat_rna_ctx_late,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240),2.803815433361938,0.6176517940173016,12
cat_rna_ctx_late,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042),1.313526558594262,0.4715274826775572,20
cat_rna_ctx_late,Negative Regulation Of Fat Cell Differentiation (GO:0045599),1.0043813799042562,0.26288872544035885,25
cat_rna_ctx_late,Negative Regulation Of Fatty Acid Biosynthetic Process (GO:0045717),-1.3249021838003203,-0.08617219194264258,13
cat_rna_ctx_late,Negative Regulation Of Fatty Acid Metabolic Process (GO:0045922),-1.1255643392376933,0.026031248774258886,16
cat_rna_ctx_late,Negative Regulation Of Fibrinolysis (GO:0051918),-0.9323829502239896,0.023638421543571875,10
cat_rna_ctx_late,Negative Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037),2.3173146742359236,0.5608749400732378,12
cat_rna_ctx_late,Negative Regulation Of Fibroblast Proliferation (GO:0048147),2.4215907102365977,0.4587592223167571,17
cat_rna_ctx_late,Negative Regulation Of Focal Adhesion Assembly (GO:0051895),0.8583820526999971,0.06719307327505145,15
cat_rna_ctx_late,Negative Regulation Of Gene Expression (GO:0010629),2.257228442614615,0.1865544154129658,284
cat_rna_ctx_late,"Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)",1.5103009145966857,0.12034986114857354,44
cat_rna_ctx_late,Negative Regulation Of Gluconeogenesis (GO:0045721),0.5977979995896269,-0.014649251421358433,11
cat_rna_ctx_late,Negative Regulation Of Glycolytic Process (GO:0045820),-0.32070097597668684,-0.19348503627349625,10
cat_rna_ctx_late,Negative Regulation Of Growth (GO:0045926),1.177495818942462,0.15203425239601143,98
cat_rna_ctx_late,Negative Regulation Of Hemostasis (GO:1900047),-0.07527614791245334,0.22815933228980817,10
cat_rna_ctx_late,Negative Regulation Of Hippo Signaling (GO:0035331),0.35896837378045116,0.05488602358359444,11
cat_rna_ctx_late,Negative Regulation Of Hydrolase Activity (GO:0051346),0.0815365187359537,0.01971811658587794,35
cat_rna_ctx_late,Negative Regulation Of Immune Effector Process (GO:0002698),1.476236848830678,0.47142216966896094,10
cat_rna_ctx_late,Negative Regulation Of Immune Response (GO:0050777),4.167088068890753,0.6824088816666516,59
cat_rna_ctx_late,Negative Regulation Of Immune System Process (GO:0002683),1.7472614656643697,0.5644111603201115,37
cat_rna_ctx_late,Negative Regulation Of Inflammatory Response (GO:0050728),4.317439054121571,0.5353432098022505,86
cat_rna_ctx_late,Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862),2.880334233238852,0.7128367309346569,15
cat_rna_ctx_late,Negative Regulation Of Innate Immune Response (GO:0045824),2.6532915273570756,0.49470788656408315,49
cat_rna_ctx_late,Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627),1.3126311488314337,0.2605551365034684,26
cat_rna_ctx_late,Negative Regulation Of Insulin Secretion (GO:0046676),3.102863514569549,0.8394301032933582,15
cat_rna_ctx_late,Negative Regulation Of Interleukin-1 Beta Production (GO:0032691),3.5359581582303483,0.9812289827738861,13
cat_rna_ctx_late,Negative Regulation Of Interleukin-1 Production (GO:0032692),3.449971406568263,0.8874591192886694,15
cat_rna_ctx_late,Negative Regulation Of Interleukin-10 Production (GO:0032693),3.813413003180729,1.0981745026069878,10
cat_rna_ctx_late,Negative Regulation Of Interleukin-12 Production (GO:0032695),3.504281848208839,1.5485924533932451,10
cat_rna_ctx_late,Negative Regulation Of Interleukin-2 Production (GO:0032703),1.8435567909021633,0.6290792115881502,15
cat_rna_ctx_late,Negative Regulation Of Interleukin-6 Production (GO:0032715),3.216434530607225,0.850193267977463,22
cat_rna_ctx_late,Negative Regulation Of Interleukin-8 Production (GO:0032717),3.130945245986377,0.8641669428639253,14
cat_rna_ctx_late,Negative Regulation Of Intracellular Protein Transport (GO:0090317),-1.095520631418717,-0.1609947947680021,21
cat_rna_ctx_late,Negative Regulation Of Intracellular Signal Transduction (GO:1902532),1.6210415103714142,0.19610599695042516,201
cat_rna_ctx_late,Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144),0.16491737628446446,-0.007131302031907738,27
cat_rna_ctx_late,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243),0.7379269647295125,0.1672637352269541,55
cat_rna_ctx_late,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902254),0.7720997493902327,0.2972521013972266,16
cat_rna_ctx_late,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230),2.009156002996485,0.5068275540866533,24
cat_rna_ctx_late,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902166),1.431381609347151,0.48080753624412415,12
cat_rna_ctx_late,Negative Regulation Of Ion Transmembrane Transporter Activity (GO:0032413),-0.1912241716059769,0.16714603198723635,16
cat_rna_ctx_late,Negative Regulation Of Kinase Activity (GO:0033673),-0.5050356663046647,0.07624273011491868,57
cat_rna_ctx_late,Negative Regulation Of Leukocyte Activation (GO:0002695),2.9806587893590337,1.2374949428069548,12
cat_rna_ctx_late,Negative Regulation Of Leukocyte Apoptotic Process (GO:2000107),2.815371318754524,1.1760100829713274,10
cat_rna_ctx_late,Negative Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903038),1.2631360111075294,0.5047346806856754,17
cat_rna_ctx_late,Negative Regulation Of Leukocyte Chemotaxis (GO:0002689),1.4010211926256888,0.6903489097184958,11
cat_rna_ctx_late,Negative Regulation Of Lipid Biosynthetic Process (GO:0051055),-0.7421741354042686,0.09080049636931381,23
cat_rna_ctx_late,Negative Regulation Of Lipid Catabolic Process (GO:0050995),-1.3528945805003625,-0.16138415167132783,12
cat_rna_ctx_late,Negative Regulation Of Lipid Metabolic Process (GO:0045833),-1.687803420775746,-0.20674130512908725,16
cat_rna_ctx_late,Negative Regulation Of Lipid Storage (GO:0010888),0.9504285238049484,0.29089878848728107,15
cat_rna_ctx_late,Negative Regulation Of Locomotion (GO:0040013),1.8694416538692074,0.8619972612577516,11
cat_rna_ctx_late,Negative Regulation Of Lyase Activity (GO:0051350),-0.08628616532915266,-0.17513566938453842,11
cat_rna_ctx_late,Negative Regulation Of Lymphocyte Activation (GO:0051250),3.753706804324479,1.1402370802332773,18
cat_rna_ctx_late,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),4.030027881765487,1.0247643172572891,24
cat_rna_ctx_late,Negative Regulation Of mRNA Catabolic Process (GO:1902373),1.351437177911065,0.26602900419653674,33
cat_rna_ctx_late,Negative Regulation Of mRNA Processing (GO:0050686),-0.21092752919976263,0.01564333627667341,15
cat_rna_ctx_late,"Negative Regulation Of mRNA Splicing, Via Spliceosome (GO:0048025)",0.04919698860102342,0.045232306983776525,14
cat_rna_ctx_late,Negative Regulation Of Macroautophagy (GO:0016242),0.1487920907527599,0.023568363051889422,22
cat_rna_ctx_late,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),0.20063422419773863,0.0723764666783551,78
cat_rna_ctx_late,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),2.5957173302523815,0.2810660249388871,166
cat_rna_ctx_late,Negative Regulation Of Macrophage Activation (GO:0043031),1.1825863093273488,0.7589999047785452,12
cat_rna_ctx_late,Negative Regulation Of Metabolic Process (GO:0009892),-0.025320231880642,0.015298491517415932,46
cat_rna_ctx_late,Negative Regulation Of miRNA Metabolic Process (GO:2000629),1.355597532750912,0.27838746857312757,19
cat_rna_ctx_late,Negative Regulation Of miRNA Transcription (GO:1902894),1.3965438582360754,0.2946253842193493,18
cat_rna_ctx_late,Negative Regulation Of Microtubule Depolymerization (GO:0007026),0.07545373507109808,0.029088829316836134,17
cat_rna_ctx_late,Negative Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031111),0.6416045063480533,0.08593599780417414,27
cat_rna_ctx_late,Negative Regulation Of Mitochondrion Organization (GO:0010823),-2.4419238447186564,-0.1341185752846469,34
cat_rna_ctx_late,Negative Regulation Of Mitotic Cell Cycle (GO:0045930),0.5300407175171735,0.10888319332423782,29
cat_rna_ctx_late,Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991),2.459873388871799,0.4621449744880748,31
cat_rna_ctx_late,Negative Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045841),3.1776310810567163,0.6160269802352223,21
cat_rna_ctx_late,Negative Regulation Of Mononuclear Cell Migration (GO:0071676),1.2167139745197706,0.7666756592490372,12
cat_rna_ctx_late,Negative Regulation Of Multicellular Organismal Process (GO:0051241),0.4631577605642337,0.1204148655779842,193
cat_rna_ctx_late,Negative Regulation Of Myeloid Cell Differentiation (GO:0045638),1.6942209733237918,0.29993472958440903,18
cat_rna_ctx_late,Negative Regulation Of Myeloid Leukocyte Differentiation (GO:0002762),1.6933362342408345,0.48395263222176715,19
cat_rna_ctx_late,Negative Regulation Of Myoblast Differentiation (GO:0045662),1.7933945671246447,0.471519423423015,10
cat_rna_ctx_late,Negative Regulation Of Nervous System Development (GO:0051961),0.8366888903557999,0.2269213547005712,12
cat_rna_ctx_late,Negative Regulation Of Neurogenesis (GO:0050768),0.3639925867536874,0.09174880744011112,21
cat_rna_ctx_late,Negative Regulation Of Neuroinflammatory Response (GO:0150079),2.084447876776543,1.1426287553641057,10
cat_rna_ctx_late,Negative Regulation Of Neuron Apoptotic Process (GO:0043524),1.1543667852703599,0.2666705911804019,58
cat_rna_ctx_late,Negative Regulation Of Neuron Death (GO:1901215),1.392497155578926,0.26190686124914087,68
cat_rna_ctx_late,Negative Regulation Of Neuron Differentiation (GO:0045665),1.5841430329529556,0.5148084311389673,14
cat_rna_ctx_late,Negative Regulation Of Neuron Projection Development (GO:0010977),1.2548224838530457,0.1951210974832206,47
cat_rna_ctx_late,Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172),0.6066924889389845,0.29224102055883405,10
cat_rna_ctx_late,"Negative Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900152)",-0.4913558357974263,-0.10948431657518967,10
cat_rna_ctx_late,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),2.8828989455689946,0.1525832982248686,384
cat_rna_ctx_late,Negative Regulation Of Nucleocytoplasmic Transport (GO:0046823),0.9455795270276365,0.1781775525559205,13
cat_rna_ctx_late,Negative Regulation Of Organelle Assembly (GO:1902116),-1.0166678323570368,-0.10153718520048881,33
cat_rna_ctx_late,Negative Regulation Of Ossification (GO:0030279),3.609422604235786,1.0258883146469824,18
cat_rna_ctx_late,Negative Regulation Of Osteoblast Differentiation (GO:0045668),1.6102161425384862,0.4163464543490571,25
cat_rna_ctx_late,Negative Regulation Of Osteoclast Differentiation (GO:0045671),0.3761964486104694,0.5498227177862315,12
cat_rna_ctx_late,Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202),-0.6301255689571641,-0.08029248834578395,19
cat_rna_ctx_late,Negative Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176),-0.589263806324309,-0.0814815060826384,14
cat_rna_ctx_late,Negative Regulation Of Peptidase Activity (GO:0010466),1.9092089107773336,0.3618116967034487,34
cat_rna_ctx_late,Negative Regulation Of Peptide Hormone Secretion (GO:0090278),2.7940222669088075,0.8202803600766229,14
cat_rna_ctx_late,Negative Regulation Of Peptidyl-Serine Phosphorylation (GO:0033137),0.1003855441973382,0.057082183894285515,16
cat_rna_ctx_late,Negative Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010801),-0.7887407886767803,-0.19075367805495613,14
cat_rna_ctx_late,Negative Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050732),3.329922321610264,0.6044316301830168,28
cat_rna_ctx_late,Negative Regulation Of Phagocytosis (GO:0050765),1.3871184563791528,0.6319715618389602,13
cat_rna_ctx_late,Negative Regulation Of Phosphatase Activity (GO:0010923),1.1666660980875867,0.21226706454058863,13
cat_rna_ctx_late,Negative Regulation Of Phosphate Metabolic Process (GO:0045936),1.299307749169258,0.4087811010257787,19
cat_rna_ctx_late,Negative Regulation Of Phosphoprotein Phosphatase Activity (GO:0032515),0.15595202993754875,0.11487525012557118,16
cat_rna_ctx_late,Negative Regulation Of Phosphorylation (GO:0042326),-0.5775068427845004,0.029521868145387802,70
cat_rna_ctx_late,Negative Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033),-0.9624692424587818,0.07331103405278035,28
cat_rna_ctx_late,Negative Regulation Of Platelet Activation (GO:0010544),3.7807121811492084,0.7689092405252556,14
cat_rna_ctx_late,Negative Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010642),1.3018217971833792,0.37923411768269777,10
cat_rna_ctx_late,Negative Regulation Of Programmed Cell Death (GO:0043069),2.2241103444818378,0.1936001222567626,315
cat_rna_ctx_late,Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799),-0.6305890186858091,-0.029742957702902334,35
cat_rna_ctx_late,Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),-0.26667554306811914,0.009702092634718582,28
cat_rna_ctx_late,Negative Regulation Of Protein Binding (GO:0032091),1.9205617503260004,0.20186983981351284,58
cat_rna_ctx_late,Negative Regulation Of Protein Catabolic Process (GO:0042177),0.6016686914624422,0.16631264640691956,45
cat_rna_ctx_late,Negative Regulation Of Protein Dephosphorylation (GO:0035308),-0.4819763799133019,-0.06042286720004529,16
cat_rna_ctx_late,Negative Regulation Of Protein Depolymerization (GO:1901880),0.2999906699082299,0.049684179609380166,20
cat_rna_ctx_late,Negative Regulation Of Protein Kinase B Signaling (GO:0051898),0.35216771138568687,0.12766347388011137,32
cat_rna_ctx_late,Negative Regulation Of Protein Kinase Activity (GO:0006469),1.526848712140732,0.17135233390381158,80
cat_rna_ctx_late,Negative Regulation Of Protein Localization (GO:1903828),-0.23384661611638077,0.104773542715062,37
cat_rna_ctx_late,Negative Regulation Of Protein Localization To Cell Periphery (GO:1904376),-1.0877196750812932,-0.02886915202236809,16
cat_rna_ctx_late,Negative Regulation Of Protein Localization To Membrane (GO:1905476),-1.5794451623342456,-0.13168469582283093,19
cat_rna_ctx_late,Negative Regulation Of Protein Localization To Nucleus (GO:1900181),-0.2533040261174423,-0.017040504225322668,19
cat_rna_ctx_late,Negative Regulation Of Protein Localization To Plasma Membrane (GO:1903077),-0.7592943041167678,-0.008523599886343963,16
cat_rna_ctx_late,Negative Regulation Of Protein Metabolic Process (GO:0051248),-0.05796848017880874,0.07608678185653266,120
cat_rna_ctx_late,Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),1.793859327150236,0.17732824054788637,45
cat_rna_ctx_late,Negative Regulation Of Protein Modification Process (GO:0031400),-0.26815832053100236,0.017713591318034804,73
cat_rna_ctx_late,Negative Regulation Of Protein Phosphorylation (GO:0001933),0.9120743209761706,0.16348394287185836,136
cat_rna_ctx_late,Negative Regulation Of Protein Polymerization (GO:0032272),2.2407789393460704,0.2933269605700932,23
cat_rna_ctx_late,Negative Regulation Of Protein Processing (GO:0010955),-0.8832266156181927,0.21952147245228196,12
cat_rna_ctx_late,Negative Regulation Of Protein Secretion (GO:0050709),2.4358033903870093,0.5405025680084795,30
cat_rna_ctx_late,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),3.0853750594235723,0.3075781423111713,72
cat_rna_ctx_late,Negative Regulation Of Protein Transport (GO:0051224),1.5121005728382961,0.3392119325126198,18
cat_rna_ctx_late,Negative Regulation Of Protein Tyrosine Kinase Activity (GO:0061099),2.0782627905305873,0.3752751485620266,22
cat_rna_ctx_late,Negative Regulation Of Protein Ubiquitination (GO:0031397),2.8575183637360566,0.30698160260333723,47
cat_rna_ctx_late,Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333),0.8116297497506919,0.26388025985726593,46
cat_rna_ctx_late,Negative Regulation Of Proteolysis (GO:0045861),0.535645794602073,0.23449186870771818,29
cat_rna_ctx_late,Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051),-0.3953923110622798,0.002338983096809611,23
cat_rna_ctx_late,Negative Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000378),-3.3279776574766835,-0.6361560036870886,14
cat_rna_ctx_late,Negative Regulation Of Receptor Internalization (GO:0002091),0.5677374577729986,0.16166661604572868,11
cat_rna_ctx_late,Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046426),2.3210884511310432,0.552045862293111,15
cat_rna_ctx_late,Negative Regulation Of Receptor Signaling Pathway Via STAT (GO:1904893),2.9196646643342787,0.7036131870637018,12
cat_rna_ctx_late,Negative Regulation Of Receptor-Mediated Endocytosis (GO:0048261),0.7390852214324442,0.10988823657786609,22
cat_rna_ctx_late,Negative Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090201),0.029963812755459708,0.43303630269932464,15
cat_rna_ctx_late,Negative Regulation Of Reproductive Process (GO:2000242),0.9988371096202869,0.44060525738058764,10
cat_rna_ctx_late,Negative Regulation Of Response To Biotic Stimulus (GO:0002832),0.4936425305571648,0.3395466116111074,39
cat_rna_ctx_late,Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573),0.36478129343165033,0.1273776290691004,23
cat_rna_ctx_late,Negative Regulation Of Response To External Stimulus (GO:0032102),2.446460513194026,0.41046073143018597,114
cat_rna_ctx_late,Negative Regulation Of Response To Stimulus (GO:0048585),2.667496336104559,0.4718054144570581,47
