gene,rho_time,amplitude,group,is_monotonic
Oasl1,0.41666666666666663,1.0457519658068315,non_monotonic,False
2210016L21Rik,0.3666666666666667,0.7099279659466613,non_monotonic,False
Hnf1a,-0.4666666666666666,0.7248082193523637,non_monotonic,False
Hnf1aos1,0.18333333333333335,1.799680204144711,non_monotonic,False
Hnf1aos2,0.6666666666666667,1.2894920549778106,non_monotonic,False
Sppl3,0.5333333333333333,0.7818632191236947,non_monotonic,False
Rpl37rt,-0.11666666666666665,1.699413602075379,non_monotonic,False
Acads,-0.03333333333333333,0.8802032032323668,non_monotonic,False
Unc119b,0.016666666666666666,0.6836681313774768,non_monotonic,False
Mlec,0.2333333333333333,1.2320674129441906,non_monotonic,False
Pop5,-0.09999999999999999,0.42912475366570835,non_monotonic,False
Rnf10,-0.25,0.38465861307411053,non_monotonic,False
Coq5,0.2333333333333333,0.47989698526279767,non_monotonic,False
Dynll1,0.18333333333333335,1.4245017761313985,non_monotonic,False
Srsf9,0.3666666666666667,0.7304861926633892,non_monotonic,False
Gatc,0.4666666666666666,0.8486850035553699,non_monotonic,False
Triap1,-0.08333333333333334,0.6948114269508086,non_monotonic,False
Cox6a1,-0.5499999999999999,0.5028530398186462,non_monotonic,False
Msi1,0.75,1.043233111973408,monotonic_up,True
Sirt4,0.2333333333333333,0.6409010355789815,non_monotonic,False
Gm24265,0.15,0.9583055794634712,non_monotonic,False
Pxn,-0.15,0.5980054147300633,non_monotonic,False
Rplp0,0.11666666666666665,0.988063952627023,non_monotonic,False
Gcn1l1,-0.25,0.8497162189350362,non_monotonic,False
Rab35,0.2333333333333333,0.6473482489271909,non_monotonic,False
Mir7030,0.19999999999999998,1.1566880191244706,non_monotonic,False
Ccdc64,0.26666666666666666,0.4761679616392964,non_monotonic,False
Gm13841,-0.03333333333333333,1.299553811740489,non_monotonic,False
Cit,-0.16666666666666669,0.610479065168909,non_monotonic,False
Gm14508,-0.5,1.0985733909844098,non_monotonic,False
Prkab1,-0.43333333333333335,1.197534893964523,non_monotonic,False
Hspb8,0.8666666666666667,1.4818190988146163,monotonic_up,True
Suds3,0.2833333333333333,0.6023012313946099,non_monotonic,False
Taok3,0.6,1.2563951264320066,non_monotonic,False
Pebp1,-0.16666666666666669,0.3090483357136069,non_monotonic,False
Gm10399,-0.6,0.5204707465190385,non_monotonic,False
Vsig10,0.5333333333333333,1.0258113352988292,non_monotonic,False
Wsb2,-0.6833333333333333,0.718266509158588,non_monotonic,False
Rfc5,0.06666666666666667,1.1198529462646438,non_monotonic,False
Ksr2,0.16666666666666669,1.4689316686562206,non_monotonic,False
Fbxo21,0.5666666666666667,0.886704944651385,non_monotonic,False
Tesc,-0.03333333333333333,1.3018255517206212,non_monotonic,False
Fbxw8,0.08333333333333334,0.6270762540349275,non_monotonic,False
2410131K14Rik,0.7166666666666667,0.5307919743553708,monotonic_up,True
Med13l,-0.049999999999999996,0.5827408861567958,non_monotonic,False
Tbx3,-0.33333333333333337,0.47814161870705485,non_monotonic,False
Rbm19,0.16666666666666669,0.9586845617469406,non_monotonic,False
Sdsl,-0.5833333333333334,0.5321170568260052,non_monotonic,False
Plbd2,0.11666666666666665,0.6075545411115248,non_monotonic,False
Slc8b1,0.6,0.8670947827075164,non_monotonic,False
Tpcn1,-0.5333333333333333,0.9186056358660135,non_monotonic,False
Iqcd,0.03333333333333333,0.8100511413881584,non_monotonic,False
Rita1,0.3,0.6137719743217365,non_monotonic,False
Ddx54,-0.21666666666666667,0.5199962320145426,non_monotonic,False
Rasal1,0.6,1.0123104011449975,non_monotonic,False
Oas2,0.7833333333333333,1.2293016318690764,monotonic_up,True
Oas1c,0.25,1.2707808279599204,non_monotonic,False
Oas1b,0.5166666666666667,0.9092804558518307,non_monotonic,False
Oas1g,0.8333333333333333,0.8285645116707171,monotonic_up,True
Oas1a,0.7833333333333333,1.6194400786456056,monotonic_up,True
Ptpn11,0.19999999999999998,0.4557157645984482,non_monotonic,False
Rpl6,0.15,1.0757500218678482,non_monotonic,False
Gm26205,-0.18333333333333335,2.289270076171455,non_monotonic,False
Gm15800,0.38333333333333336,0.8245906122773523,non_monotonic,False
Trafd1,0.5666666666666667,0.7112697683188931,non_monotonic,False
Naa25,-0.03333333333333333,1.2025260898169408,non_monotonic,False
Erp29,-0.25,0.7487339743048009,non_monotonic,False
Tmem116,-0.08333333333333334,1.0022195189421375,non_monotonic,False
Mapkapk5,-0.65,0.2877364697681912,non_monotonic,False
Aldh2,0.0,0.610681965183753,non_monotonic,False
Acad12,-0.09999999999999999,1.7734352879097082,non_monotonic,False
Acad10,-0.15,1.0727726310429877,non_monotonic,False
Brap,0.09999999999999999,0.8033941528603021,non_monotonic,False
Atxn2,-0.45,0.8450097105598964,non_monotonic,False
Sh2b3,0.5,0.6164719607570928,non_monotonic,False
Fam109a,-0.6333333333333333,1.4297286420155713,non_monotonic,False
Ppp1cc,0.33333333333333337,0.6593265130126618,non_monotonic,False
Hvcn1,0.8833333333333333,1.5464107988721982,monotonic_up,True
Tctn1,0.5333333333333333,0.6656770288673688,non_monotonic,False
Pptc7,0.18333333333333335,0.8389100529751152,non_monotonic,False
Vps29,0.5,0.41508644649030835,non_monotonic,False
Fam216a,0.26666666666666666,0.8285937528510694,non_monotonic,False
Gpn3,0.45,0.42529342422613414,non_monotonic,False
Arpc3,0.18333333333333335,0.7737874592136746,non_monotonic,False
Anapc7,0.15,0.5539424275707487,non_monotonic,False
Gm15846,-0.7,0.9884653355901372,non_monotonic,False
Atp2a2,-0.6666666666666667,0.7739612845821178,non_monotonic,False
Gm22965,0.03333333333333333,0.7305195409408192,non_monotonic,False
Ift81,0.3666666666666667,1.3766637712457488,non_monotonic,False
P2rx7,0.8666666666666667,1.6975492328753876,monotonic_up,True
P2rx4,0.4666666666666666,0.8470484972811994,non_monotonic,False
Camkk2,0.21666666666666667,1.58771696627396,non_monotonic,False
Anapc5,0.18333333333333335,0.6090599060713044,non_monotonic,False
Rnf34,0.45,0.6668643421668019,non_monotonic,False
Kdm2b,0.5,0.7880331729982517,non_monotonic,False
Orai1,-0.43333333333333335,0.5484239558133068,non_monotonic,False
Gm6444,-0.38333333333333336,0.8482047421720724,non_monotonic,False
Tmem120b,-0.7333333333333334,0.94186063270784,monotonic_down,True
Rhof,-0.16666666666666669,0.7136561787989588,non_monotonic,False
AI480526,0.31666666666666665,2.1809091116219825,non_monotonic,False
RP23-371A16.2,0.31666666666666665,0.8471579180713605,non_monotonic,False
Setd1b,0.39999999999999997,1.0522569948131768,non_monotonic,False
Hpd,0.11666666666666665,3.809733301446424,non_monotonic,False
Psmd9,0.13333333333333333,0.651572654856778,non_monotonic,False
Wdr66,0.8833333333333333,0.5853507526261675,monotonic_up,True
Gm15860,0.6666666666666667,0.4096295234746701,non_monotonic,False
Bcl7a,0.0,0.7216478784426834,non_monotonic,False
Gm23458,0.48333333333333334,1.8011309802548758,non_monotonic,False
Mlxip,0.2833333333333333,0.5022842416335798,non_monotonic,False
Diablo,0.3666666666666667,0.36691923715680863,non_monotonic,False
Vps33a,0.6333333333333333,0.7561688700009039,non_monotonic,False
Clip1,-0.06666666666666667,0.5945108430792843,non_monotonic,False
Zcchc8,0.09999999999999999,0.46764037671910463,non_monotonic,False
Rsrc2,-0.13333333333333333,1.3128910151875064,non_monotonic,False
Kntc1,0.016666666666666666,1.6779589893736668,non_monotonic,False
Hcar2,-0.26666666666666666,0.7436942007391518,non_monotonic,False
Denr,-0.03333333333333333,1.2165751176831305,non_monotonic,False
Ccdc62,0.13333333333333333,0.44837386327891304,non_monotonic,False
Hip1r,-0.18333333333333335,0.7140510391022659,non_monotonic,False
Vps37b,-0.9333333333333332,1.7332093507024444,monotonic_down,True
Abcb9,0.016666666666666666,0.6087903068048723,non_monotonic,False
Gm16001,0.31666666666666665,0.5339864704654225,non_monotonic,False
Ogfod2,-0.39999999999999997,0.46783792181314077,non_monotonic,False
Arl6ip4,0.19999999999999998,0.47554817091156476,non_monotonic,False
Pitpnm2,0.31666666666666665,0.8823459183250653,non_monotonic,False
Mphosph9,0.26666666666666666,0.9465441739692507,non_monotonic,False
2810006K23Rik,0.43333333333333335,0.8240468809528294,non_monotonic,False
Cdk2ap1,-0.16666666666666669,0.8988368247538876,non_monotonic,False
Sbno1,0.41666666666666663,0.992079099045851,non_monotonic,False
RP23-180G16.1,-0.16666666666666669,0.8062918856545598,non_monotonic,False
Setd8,-0.09999999999999999,0.9148440073037749,non_monotonic,False
Rilpl2,-0.5,0.3664583301250737,non_monotonic,False
Snrnp35,0.18333333333333335,0.4183090928871618,non_monotonic,False
Rilpl1,0.33333333333333337,1.3089389600072803,non_monotonic,False
Tmed2,0.16666666666666669,0.7504804276227146,non_monotonic,False
Ddx55,0.4666666666666666,0.9432408805176711,non_monotonic,False
Eif2b1,0.09999999999999999,0.5726898832340699,non_monotonic,False
Gtf2h3,0.48333333333333334,0.9859608465068037,non_monotonic,False
Tctn2,0.4666666666666666,0.6947927903197333,non_monotonic,False
Atp6v0a2,-0.13333333333333333,0.743061001825466,non_monotonic,False
Ccdc92,0.6666666666666667,0.6234619243061095,non_monotonic,False
Zfp664,0.65,0.9947780657268588,non_monotonic,False
Fam101a,0.2333333333333333,1.1726087015828703,non_monotonic,False
Ncor2,-0.016666666666666666,0.9535942542278133,non_monotonic,False
Scarb1,0.25,0.9209390632259624,non_monotonic,False
Ubc,-0.33333333333333337,1.9739552611681406,non_monotonic,False
Gm10382,-0.4666666666666666,2.0109032584002766,non_monotonic,False
Dhx37,0.11666666666666665,0.8726316209980203,non_monotonic,False
Bri3bp,0.5833333333333334,0.863615160468588,non_monotonic,False
Aacs,0.03333333333333333,2.5960594944092916,non_monotonic,False
Slc15a4,0.31666666666666665,0.8828008334525861,non_monotonic,False
Glt1d1,0.13333333333333333,1.552815933057321,non_monotonic,False
Stx2,0.43333333333333335,1.0861762904434604,non_monotonic,False
Ran,-0.2333333333333333,1.363319087263097,non_monotonic,False
Rps16-ps2,-0.016666666666666666,2.2105981146000864,non_monotonic,False
Sfswap,-0.41666666666666663,0.4656125094637482,non_monotonic,False
Mmp17,0.18333333333333335,1.0215199492438052,non_monotonic,False
Zfp11,0.38333333333333336,0.6634735295770028,non_monotonic,False
Mrps17,0.09999999999999999,0.5098716112920476,non_monotonic,False
Gbas,0.21666666666666667,0.4448695429982559,non_monotonic,False
Psph,-0.26666666666666666,0.5376113000966463,non_monotonic,False
Cct6a,-0.15,0.7108808771840032,non_monotonic,False
Gm23245,-0.6,0.9490564408314388,non_monotonic,False
Sumf2,0.11666666666666665,0.8423983560124508,non_monotonic,False
Chchd2,-0.5666666666666667,0.4251483845277386,non_monotonic,False
Zbed5,0.26666666666666666,0.9271000361541166,non_monotonic,False
Vkorc1l1,0.21666666666666667,0.8895326340505347,non_monotonic,False
Gusb,0.7833333333333333,0.37744167579925403,monotonic_up,True
Asl,0.15,1.793251291979245,non_monotonic,False
Crcp,0.15,0.9486537238387869,non_monotonic,False
Tpst1,0.8166666666666667,1.4137356537103105,monotonic_up,True
Kctd7,0.41666666666666663,1.109550300946423,non_monotonic,False
Rabgef1,-0.48333333333333334,0.4088694702719238,non_monotonic,False
Gm15920,-0.75,0.720800854904077,monotonic_down,True
Tmem248,-0.016666666666666666,0.521988954545991,non_monotonic,False
Sbds,0.049999999999999996,0.8708460010960035,non_monotonic,False
Tyw1,0.18333333333333335,0.6386992859902554,non_monotonic,False
Auts2,-0.13333333333333333,0.6635773922517418,non_monotonic,False
