,lfc,t,p,s2,s2_post,df_total,n_a,n_b,q
RP23-436F15.7,-0.10739374493001674,-0.4644990158075995,0.649453800446079,0.17090505499858571,0.14802924567027112,13.955855331682496,4,9,0.7894004871392829
Impa1,-0.0017569549046392297,-0.01893916047470757,0.9851577483691607,0.0133341469993101,0.023831914385448304,13.955855331682496,4,9,0.9929155602893289
Slc10a5,-0.9348207365684438,-2.5191846433137166,0.024584482276162088,0.4668912790417002,0.38132547776024217,13.955855331682496,4,9,0.1290906161257538
Zfand1,0.0031726577876716178,0.025874709859286204,0.9797236187693182,0.035920694250469086,0.041634622557602724,13.955855331682496,4,9,0.9899151730576479
Chmp4c,0.07652097935423097,0.7144269482992597,0.4867420518324158,0.02340413124908893,0.03176907223890484,13.955855331682496,4,9,0.6675969072733682
Snx16,-0.08195114394871306,-0.6477245656139119,0.5276757568759987,0.03933915600407588,0.04432905284481761,13.955855331682496,4,9,0.6996129207706875
Ralyl,0.581502182611641,3.494413285939322,0.0035899611279301955,0.08039025027077838,0.07668551013114347,13.955855331682496,4,9,0.04890392432934665
RP24-81A22.2,-1.1636661891241733,-2.0405247849480865,0.06068727620181041,1.12570295871177,0.90060059950207,13.955855331682496,4,9,0.2025538476639245
Slc7a12,-1.5074104270491113,-1.8878348829699976,0.0800181130815114,2.2231494299694274,1.7656075014028554,13.955855331682496,4,9,0.23712045103445828
Lrrcc1,0.12627701318535767,1.024137918007172,0.3231954783132026,0.036512202921825304,0.04210084947313596,13.955855331682496,4,9,0.5261908289855068
E2f5,-0.15622627200947292,-1.2265759024937555,0.24027458164886173,0.04009397547506761,0.04492400127209598,13.955855331682496,4,9,0.4430349697570842
1810022K09Rik,0.28825672044742046,2.0967282137553624,0.05472378511422594,0.04950276304687353,0.05234000414903236,13.955855331682496,4,9,0.19234426609511823
Car13,-0.09134060960534418,-0.6817804782108328,0.5065354531535595,0.046159370594771154,0.049704743457440456,13.955855331682496,4,9,0.6828858820960344
Car3,-0.22840589914547316,-0.4733985819517419,0.6432485633883525,0.8009670768792201,0.6446438977978971,13.955855331682496,4,9,0.7844455000033125
Car2,-0.35497723657954783,-2.3916828939309074,0.03141448681268164,0.06049394346041435,0.06100324847734492,13.955855331682496,4,9,0.14538495864333503
Sirpb1a,0.28832460098649415,1.9299410666253511,0.07419456951836265,0.061513094544163274,0.06180654298382979,13.955855331682496,4,9,0.2261636825162563
Gm24694,0.7647382075662685,3.7700202966943412,0.002080440098182689,0.12766258246724735,0.11394554484794564,13.955855331682496,4,9,0.0373420929285471
Ythdf3,-0.19208325527728398,-1.5682490456951212,0.13921202689439666,0.03580569457237989,0.04154397985395493,13.955855331682496,4,9,0.32290851259920417
Gm23726,-1.214831023597624,-2.652272071314025,0.018984873795454004,0.7201848779459449,0.5809713985388426,13.955855331682496,4,9,0.11325945121601363
Cyp7b1,-1.2892256137245077,-5.338947759096478,0.00010565215748340068,0.18796404465906297,0.16147513499811836,13.955855331682496,4,9,0.009263453104923379
Armc1,-0.2754178915815091,-2.1005315447783404,0.05434045667576132,0.04349991101589236,0.04760855840303864,13.955855331682496,4,9,0.19183119326043502
Mtfr1,-0.3721445495355882,-2.00289475152095,0.06500795560844935,0.10438965553039993,0.09560183246192319,13.955855331682496,4,9,0.20992636022041
Pde7a,0.08713665777902158,0.8775625334158326,0.39503780058201476,0.01773751799560609,0.02730264977271577,13.955855331682496,4,9,0.5899062614595384
4632415L05Rik,-0.2978423974873201,-1.6024657463436007,0.13143793021823777,0.1044702444551194,0.09566535262251856,13.955855331682496,4,9,0.31283650830796866
Cp,0.31869778354637734,0.7250598370570097,0.4803967605411935,0.6618849386028692,0.535019407956226,13.955855331682496,4,9,0.6621998833903585
Hps3,-0.10845014794940422,-0.7830680890310747,0.4466726787194035,0.050486508951918314,0.05311539230678478,13.955855331682496,4,9,0.6339658239020515
Hltf,-0.2505813143432585,-1.9810720147582217,0.06764084569361392,0.03930906010438331,0.044305331267834314,13.955855331682496,4,9,0.21434925326608764
Gyg,0.07757348407169751,0.7885240411794535,0.44357928949118264,0.017101448872390432,0.02680130032554228,13.955855331682496,4,9,0.631185362552271
RP24-179O3.1,-0.4826817056027515,-1.8028457403837308,0.09304145355145195,0.23493985687984884,0.19850145277998577,13.955855331682496,4,9,0.2578382196369931
Tbl1xr1,0.004972205524585327,0.061582242660557444,0.9517687716403354,0.006002193670548822,0.018052871489146593,13.955855331682496,4,9,0.9753446373602696
Gm7536,0.4481596948061104,2.3293989733150613,0.03537460590851271,0.11314538527718186,0.10250309540321724,13.955855331682496,4,9,0.15442499205746935
Ect2,-0.6717313793180688,-3.9304133694691115,0.0015172572092597442,0.08571961415075843,0.08088611276613172,13.955855331682496,4,9,0.03305746994933843
Nceh1,-0.8673136410415534,-5.928102143526067,3.732685529346675e-05,0.05830277657479937,0.05927617155021121,13.955855331682496,4,9,0.005537005985752226
Tnfsf10,0.07531594799483354,0.32044996628866523,0.7533750013710074,0.1771762818578716,0.15297222435646737,13.955855331682496,4,9,0.8582625517626871
Fndc3b,-0.12396501847959707,-1.0002281137035063,0.33422808342376975,0.03706461826534517,0.042536263042157664,13.955855331682496,4,9,0.535986158274705
Pld1,-0.03036264959247914,-0.22245415041581468,0.8271830164555657,0.048550005921698135,0.051589041336087674,13.955855331682496,4,9,0.9037913269487322
Slc2a2,-0.25496557761193817,-1.0323977616013418,0.31944604981516006,0.19738333202601305,0.16889941380969584,13.955855331682496,4,9,0.5224247990997888
1700112D23Rik,0.1877438306703152,1.2495640382352098,0.23200958288955173,0.06240995650104702,0.06251344924584332,13.955855331682496,4,9,0.433854044617659
RP24-468O23.2,-0.28869437511547247,-1.5280683311172116,0.1488393544821098,0.10850301921819164,0.09884398419611246,13.955855331682496,4,9,0.3347728453502305
Eif5a2,-0.008972123978246538,-0.07418523871426609,0.9419158405827402,0.03448824171332048,0.04050556399872936,13.955855331682496,4,9,0.9707793708347379
RP24-388D8.4,-0.09246580156124307,-0.4541956929588677,0.6566716699707228,0.1287109344675053,0.11477185550600026,13.955855331682496,4,9,0.7943720781421332
Rpl22l1,0.20246865762451272,1.7350881085254968,0.10474344084959146,0.0309387334140469,0.03770784287278943,13.955855331682496,4,9,0.2747404166033593
RP24-388D8.6,-0.05573682957682813,-0.18062068969313805,0.8592619784976289,0.31765705676420225,0.2636991190715145,13.955855331682496,4,9,0.924714947773949
Mecom,0.001864222943174898,0.014773203747511414,0.9884222372092188,0.0390442868693101,0.04409663710208202,13.955855331682496,4,9,0.9941257303744278
RP23-95I4.3,0.23572202863338354,0.9092630253902317,0.37864680249931904,0.21922447255840255,0.18611459268238484,13.955855331682496,4,9,0.5757707895477873
Mynn,-0.05507696581740307,-0.45479824375876354,0.6562485698341793,0.03462413600415105,0.04061267582839576,13.955855331682496,4,9,0.7940075319721563
Lrrc31,0.08994616871922134,0.5761103323648443,0.5737146957992016,0.0687383146040531,0.06750145875716537,13.955855331682496,4,9,0.7339874871000222
Sec62,0.05875928808984465,0.6914486983137162,0.500625041594155,0.008470339169136941,0.019998262856369672,13.955855331682496,4,9,0.6789034942578402
RP24-393I15.4,-0.5616902142467977,-2.0165733098797625,0.06340579189466479,0.255674884401127,0.21484479378727336,13.955855331682496,4,9,0.20743817081413737
Gpr160,-0.1879270143777414,-1.7598793744027088,0.10031899639661299,0.023160530128673674,0.031577065926078965,13.955855331682496,4,9,0.26831483099829917
Phc3,-0.07240384347802431,-0.5654780987852523,0.5807267337113999,0.04069721320396708,0.045399473026437695,13.955855331682496,4,9,0.7384434039046555
Prkci,-0.013903159005967058,-0.11857430949881663,0.90730243897857,0.03140065878253226,0.03807193227702707,13.955855331682496,4,9,0.9526050065101221
Skil,0.017263931671309685,0.16724593609465127,0.8695757363614272,0.020534411806493933,0.029507160437850136,13.955855331682496,4,9,0.9304068356212517
Cldn11,0.6956803326044594,2.6477091304442,0.019154586945023932,0.2256485669940365,0.19117806153560157,13.955855331682496,4,9,0.11373741986290306
Zmat3,-0.24020702760256185,-2.4409617521433113,0.028583712801555722,0.0171212439562328,0.026816902803290226,13.955855331682496,4,9,0.13950267559323723
Pik3ca,-0.06464996023943481,-0.5480701022032175,0.5923028549712559,0.03198456685652164,0.03853216840453277,13.955855331682496,4,9,0.7463500917053532
RP23-372I17.5,0.18350495715323722,1.3099497610346644,0.21136610549245918,0.05204428742959275,0.05434323272553129,13.955855331682496,4,9,0.4121069337142058
Zfp639,0.10518610558378638,1.1547535970359988,0.26758161850297585,0.012249768765552975,0.02297720786350198,13.955855331682496,4,9,0.47059363905695983
Mfn1,-0.179917669308173,-1.6606366286557726,0.11907818046306638,0.02433851448568096,0.032505552759678,13.955855331682496,4,9,0.29589557484699097
Gnb4,0.30885449126154074,3.2751705529107022,0.005548931756885264,0.01434199407137271,0.024626299074111603,13.955855331682496,4,9,0.06040360852284357
Actl6a,-0.19930752382405448,-1.347765549271382,0.1992062662011665,0.05993016671694981,0.06055887985709767,13.955855331682496,4,9,0.3981179460007333
Mrpl47,0.04012712495872606,0.46879051243583475,0.6464581367252786,0.008840207196628702,0.02028979269855519,13.955855331682496,4,9,0.7867624331625716
Ndufb5,0.17901173337913612,1.4224062270344997,0.17687377945449548,0.038744859914211394,0.04386062888704925,13.955855331682496,4,9,0.37020152884377694
Ttc14,0.16244848290982983,1.7442545360228143,0.10308786702698705,0.013572615501707297,0.024019875170654643,13.955855331682496,4,9,0.2722780160945382
Fxr1,-0.1786795868161768,-1.2956080552811753,0.21613089849082048,0.04992119189184978,0.05266980960956114,13.955855331682496,4,9,0.4169576888207361
Dnajc19,-0.03855861232905977,-0.2549282123192908,0.8024968637072936,0.06347491281178531,0.06335284741526451,13.955855331682496,4,9,0.8887120272732734
DNAJC19,-0.26216355102488687,-1.5805913460958716,0.1363636117917582,0.07975415521321638,0.0761841402425278,13.955855331682496,4,9,0.31939725818257053
Mir1897,-0.09845186425323899,-0.3543979753592754,0.7283384364037417,0.25423498586926024,0.21370986629812286,13.955855331682496,4,9,0.8418049180676626
Atp11b,-0.15922548292376604,-1.1387134511942478,0.27399281625323185,0.05179231829765036,0.05414463074912114,13.955855331682496,4,9,0.4775883754434024
Dcun1d1,-0.04464989171426925,-0.38414392882434834,0.7066612726498994,0.030563513071993755,0.03741209433825035,13.955855331682496,4,9,0.8269967732842407
Gm15952,0.1969388093384863,2.191884479420165,0.045848847204548855,0.011461133341884616,0.02235560571485703,13.955855331682496,4,9,0.17566082428713145
Mccc1,-0.2718744600948799,-2.0511687580175635,0.05951388630771153,0.044822672455316966,0.04865115847934055,13.955855331682496,4,9,0.20082157294750058
Acad9,-0.12998396039203097,-0.8882604411317039,0.3894537652651514,0.058333587176133087,0.05930045645476317,13.955855331682496,4,9,0.5851919009234468
D3Ertd254e,-0.01392590400462912,-0.15194358492526258,0.8814061221267215,0.012610691279570495,0.02326168685528256,13.955855331682496,4,9,0.9377264829581512
Anxa5,0.2103643134324562,1.0121826870528627,0.32867861294954814,0.1348554405722778,0.11961495294045531,13.955855331682496,4,9,0.5310523875881301
Exosc9,-0.22618311286144355,-1.6004778453284985,0.13187916042345907,0.05326704334828953,0.05530700848746039,13.955855331682496,4,9,0.3134377877191034
Ccna2,-0.011144341386200018,-0.06957524811673972,0.9455188417180258,0.07323922700792458,0.07104907624573226,13.955855331682496,4,9,0.972608088711739
Bbs7,-0.2906273554555434,-1.6584129363193894,0.11953143487451881,0.09099555364034771,0.08504460631641457,13.955855331682496,4,9,0.29645859677130787
4932438A13Rik,-0.33113223276010606,-1.5642166669465873,0.14015359163276633,0.1405444011355895,0.12409898954796894,13.955855331682496,4,9,0.32410518065077215
Cetn4,-0.13031474683075572,-1.035297839446152,0.318137125348531,0.0387629047041331,0.04387485178377764,13.955855331682496,4,9,0.5215398024837281
Nudt6,0.20277093916799505,2.09139841369139,0.055265170960713046,0.01612462740775941,0.026031370009157593,13.955855331682496,4,9,0.19284336553499654
Spata5,-0.04294106841164447,-0.4084670518814675,0.6891292238536328,0.02192711283290493,0.030604886870693147,13.955855331682496,4,9,0.8154451563463525
Spry1,0.23314677580292642,0.9917493743825292,0.3382044807842761,0.1772663601364056,0.1530432240222223,13.955855331682496,4,9,0.539389728090191
Gm5148,0.16440106595151083,1.551114233244608,0.14325062621087645,0.022566214776462784,0.03110862678573631,13.955855331682496,4,9,0.3278378653760519
Ankrd50,0.05668993996471161,0.4778150378841009,0.640179372869044,0.03255383944847889,0.03898086885052505,13.955855331682496,4,9,0.7822191712243632
Intu,-0.2742807922584718,-2.289927356000875,0.038124080987386094,0.033502875704335064,0.03972889887565138,13.955855331682496,4,9,0.1610809227933746
Hspa4l,-0.4984318001226793,-3.37998462085801,0.004505765888187151,0.059500301442740294,0.060220060207285875,13.955855331682496,4,9,0.05406729638394579
Plk4,0.17330800348244346,1.7477949410409335,0.10245462937350559,0.0176427840376525,0.027227980502167824,13.955855331682496,4,9,0.2714175285014659
Mfsd8,-0.15189383060193307,-1.3643787402373522,0.19404648551646336,0.026642760304448856,0.034321758460012605,13.955855331682496,4,9,0.3922412331936112
3110057O12Rik,-0.35422999100278796,-2.2773196525370536,0.0390439531606738,0.06810347964803042,0.06700108208011596,13.955855331682496,4,9,0.16267780689134018
Larp1b,-0.31389403449674624,-2.2693440984389253,0.039636608279399715,0.05031668707853736,0.052981538769126674,13.955855331682496,4,9,0.16378852755380324
Gm22043,0.3238149898813969,1.0400061128681535,0.3160204037023083,0.3236985686119572,0.2684610364707609,13.955855331682496,4,9,0.5192353413243944
Pgrmc2,-0.04706700836065281,-0.5757992431924631,0.5739192274474829,0.00657371103505216,0.018503341264027726,13.955855331682496,4,9,0.7341193159578016
Jade1,-0.10230486309199982,-0.726105722542457,0.47977533071421885,0.05284369133003051,0.054973322583574784,13.955855331682496,4,9,0.661766386606328
Sclt1,-0.1288327225372341,-0.7991237676573671,0.4376084747883896,0.07441432721291279,0.07197528979177881,13.955855331682496,4,9,0.6263305362039946
D3Ertd751e,-0.22411593813458142,-2.254369430015381,0.04077228898849078,0.01782134016194216,0.027368718373155018,13.955855331682496,4,9,0.16579930417795705
Pcdh18,0.10429813407811617,0.648182572266059,0.5273881634710862,0.07406472187594337,0.07169973099475307,13.955855331682496,4,9,0.6994613642222409
Ccrn4l,0.5206068801171793,2.879033043097598,0.012166162820355177,0.09797958410006222,0.0905494165362836,13.955855331682496,4,9,0.09133776726625759
Elf2,0.07604717402219752,0.7466297759547621,0.46767953562618036,0.019546660841393195,0.028728615493245995,13.955855331682496,4,9,0.6518769302572209
4930577N17Rik,0.14925059901462334,1.0223598008180415,0.3240067783414189,0.05797510942599427,0.059017904424965684,13.955855331682496,4,9,0.5268469400884791
RP23-403H2.3,0.3510679674711066,2.1138421866410373,0.053018389193757086,0.08000638994877365,0.07638295156760876,13.955855331682496,4,9,0.18887903674071893
Ndufc1,0.13201605607085387,0.94782620739993,0.35934248480749065,0.051256600754100615,0.053722378379847203,13.955855331682496,4,9,0.5588098170170878
Naa15,-0.16721984548952395,-1.8281204828047506,0.08898340419482537,0.012494307375059995,0.02316995310488253,13.955855331682496,4,9,0.25192229128895083
Rab33b,0.11409315425351263,1.2718287240653403,0.2242198510440999,0.011372103389406106,0.022285432339310466,13.955855331682496,4,9,0.4257499127254224
Setd7,0.33023759837908884,2.651812006843081,0.01900191909822492,0.0375849589006825,0.042946395338077696,13.955855331682496,4,9,0.11327644938514457
Maml3,0.11210335088680234,1.303661475369509,0.21344481435500398,0.009077740268563905,0.020477016177818087,13.955855331682496,4,9,0.4145606115788411
Foxo1,-0.011162827115748009,-0.11166013464872081,0.9126829555557767,0.018211833803226978,0.02767650531648779,13.955855331682496,4,9,0.9548585708725356
RP24-117F4.2,0.06776040604441308,0.4159795524367682,0.6837509125683778,0.07632295223105308,0.07347966732368692,13.955855331682496,4,9,0.8118700305422458
Cog6,-0.29521091735566163,-2.2862488100883382,0.03839034006399482,0.041677100488768354,0.046171819821144294,13.955855331682496,4,9,0.16138823340408967
Lhfp,0.7901164806528871,3.0018885947192344,0.009543620869828904,0.2264957094969838,0.19184577894244983,13.955855331682496,4,9,0.08086013905352654
Nhlrc3,-0.20900183961396612,-1.4343016846244059,0.17351302740815333,0.05769882670645117,0.05880013848781995,13.955855331682496,4,9,0.36634748504287135
Proser1,-0.1438063334264843,-1.0785331867000467,0.2990849609786503,0.04555969070952961,0.04923207599415128,13.955855331682496,4,9,0.5046185234159098
Frem2,-0.14691123317750265,-0.9440070468984526,0.36122319096425926,0.06818903155017605,0.06706851405767922,13.955855331682496,4,9,0.5602289776672319
Ufm1,-0.20788428446608087,-2.5838816353676437,0.02168805681322911,0.005839860326905117,0.017924920407851923,13.955855331682496,4,9,0.12072378527009832
Postn,0.39424080991567023,1.2838522310724811,0.2201002680300327,0.3143941128623869,0.26112726789744234,13.955855331682496,4,9,0.4214287464979081
Supt20,0.3372812962237548,2.691165810959887,0.01759623472673714,0.038283956792979294,0.04349734521771777,13.955855331682496,4,9,0.10939610132862321
Supt20,0.01830307986581392,0.12270189461494226,0.9040926413182334,0.061273412701172744,0.061617625844017476,13.955855331682496,4,9,0.9506147424922512
Exosc8,0.4007811483073369,2.806698327369508,0.014028887656687146,0.05473668434825852,0.0564653789789457,13.955855331682496,4,9,0.09823616540624053
Alg5,0.0681850457774269,0.8412405402091344,0.41439559965285777,0.006179589491019289,0.018192694809093538,13.955855331682496,4,9,0.6062900804939438
Rfxap,0.2060380174331966,2.051922663868746,0.0594315723894394,0.01852210332979544,0.02792105964233445,13.955855331682496,4,9,0.20079321759879024
Spg20,-0.1519376221884312,-1.6680309843218055,0.11758172439622157,0.012248716223602109,0.022976378250326408,13.955855331682496,4,9,0.29363970427069525
Dclk1,0.3244777992115937,2.209858040112651,0.04433104193964519,0.0588450355081253,0.059703579840482315,13.955855331682496,4,9,0.17244882595881875
Nbea,-0.13818577915497965,-0.9518197746224569,0.3573832117196064,0.05715083810428449,0.05836821407469215,13.955855331682496,4,9,0.5571420783560842
Tm4sf1,0.45269378757907486,2.7075868660778193,0.01704001722005075,0.08131085740697587,0.07741113233469145,13.955855331682496,4,9,0.10831191964959323
Tm4sf4,0.21215199278290342,1.1704968311228896,0.26140103580266305,0.09851709098075928,0.09097307926043387,13.955855331682496,4,9,0.46443125488875536
Wwtr1,-0.08719824376736085,-0.7554095875682975,0.46256294342763493,0.029912008702040405,0.03689857883531895,13.955855331682496,4,9,0.6476239332785827
Commd2,0.13462459846955888,1.319374226119508,0.20828113124034567,0.01967759285627616,0.02883181605884966,13.955855331682496,4,9,0.4087071483023241
Rnf13,-0.20222755771038514,-1.6273503058943122,0.12602125387191543,0.03735347661479409,0.04276394108613428,13.955855331682496,4,9,0.3059488974265817
Pfn2,-0.18621706327680787,-1.795002823084915,0.09433378585424196,0.020910430267100853,0.029803538049137497,13.955855331682496,4,9,0.25984898704366305
Tsc22d2,0.00538112052524875,0.04700934602729895,0.9631718659307178,0.029134510904471132,0.03628575535943738,13.955855331682496,4,9,0.9816278537808872
Serp1,-0.20326140051778108,-2.125831798747435,0.051853104499199075,0.015218217399151688,0.02531693797631401,13.955855331682496,4,9,0.1863748727428355
Eif2a,-0.13942299287913773,-1.1858744331461262,0.25547033978726913,0.031662245255790596,0.03827811463829799,13.955855331682496,4,9,0.459329973751493
Selt,-0.4026374459629132,-3.116226377869308,0.007608325563542826,0.041751668277569924,0.046230594124640784,13.955855331682496,4,9,0.07172190440885085
Siah2,0.132814595534835,1.1393683339147387,0.2737287980166708,0.03083868119454565,0.03762898175046071,13.955855331682496,4,9,0.4772275874797755
Gpr171,0.44504631438684406,2.7843308814212504,0.014659408419871256,0.0728600810143555,0.07075023351412327,13.955855331682496,4,9,0.10042009548755162
P2ry14,0.6338423142820371,2.9752609430783563,0.010060018173690741,0.1425522014616181,0.12568153702079746,13.955855331682496,4,9,0.08323048656437927
P2ry13,0.44819620594317916,2.7819369104677154,0.014728510328791829,0.07429193626569185,0.07187882129254079,13.955855331682496,4,9,0.10070724563386957
P2ry12,0.37983027350529064,2.6828888894121197,0.017883236986057,0.053518370945736304,0.05550510480661887,13.955855331682496,4,9,0.11024141507470578
Aadac,-0.019699281109523348,-0.14168982623097368,0.8893500600073131,0.05101023277402805,0.05352819122926491,13.955855331682496,4,9,0.9423393678267916
Sucnr1,-0.1877645748750325,-0.9015395360188099,0.38259692918138577,0.1354967579925443,0.1201204390934191,13.955855331682496,4,9,0.5791597545743548
Mbnl1,0.308132059188865,2.8378341410162564,0.013195145337797797,0.0245194606497491,0.032648174459132775,13.955855331682496,4,9,0.09554262642738774
Gm8325,-0.3350879064757193,-2.4972872744775745,0.02564643447363813,0.04635450777849371,0.04985855051332725,13.955855331682496,4,9,0.1319441563051646
P2ry1,0.07751460305972269,0.6686283054551059,0.5146407261191043,0.03031766034163719,0.03721831330730324,13.955855331682496,4,9,0.6891969372492729
