feature,lfc_early,p_early,q_early,lfc_late,p_late,q_late,lfc_prog,p_prog,prog_sign_stable,class,ratio_early_late
ABHD10,0.04816007935121647,0.7710698219981424,0.9030846198010825,0.16675161698260466,0.3334657838145627,0.5012575073434025,0.11859153763138819,0.463522923756324,True,other,0.2888132674374035
ABHD11,-0.3530680265815773,0.11179671233783726,0.46721155696066013,-0.387670686924249,0.06254408400350656,0.1563600134563225,-0.034602660342671676,0.8623940549749679,False,other,0.9107421285390271
ABHD12,0.1025050426890326,0.5613427855681141,0.7934071924093791,-0.019512582308005122,0.899381011623364,0.9384378002023103,-0.12201762499703772,0.5040480857826755,True,other,-5.253279195495281
ABHD13,-0.1614931594190363,0.4655368970793836,0.7341733556583037,-0.09097288035413209,0.6223828104599198,0.7510935390470267,0.07052027906490421,0.7431717091241085,False,other,1.7751791389960216
ABHD14B,-0.4654768503750528,0.13887506429429433,0.4922363942429258,-1.0147222472639505,0.0009898796556313816,0.013642453439043257,-0.5492453968888977,0.06583703578512813,True,other,0.458723410894107
ABHD15,-0.8829953020777639,0.016159984396890165,0.2791136281975133,-1.1573748509185804,0.0007606088551874525,0.012039932423929076,-0.2743795488408165,0.3920727044790292,True,early_onset,0.7629294012885729
ABHD16A,-0.043985372737977535,0.7337941445916039,0.8843511120098614,-0.12722871219126386,0.3122505785754275,0.47930732747382215,-0.08324333945328632,0.49140271195216845,True,other,0.34571891816254496
ABHD17A,-0.07030921633414078,0.668286212135312,0.852732915753382,-0.1813709084646744,0.27204088876333893,0.4369100825314005,-0.11106169213053363,0.41675972236062453,True,other,0.38765432080214174
ABHD17B,-0.15131581480265188,0.2974557587704178,0.6249500681057099,-0.1590154998493145,0.29668208456178957,0.46410955173756197,-0.00769968504666263,0.9594828293296673,False,other,0.9515790281201583
ABHD17C,-0.30571121933490986,0.11639849408346604,0.4733329482561752,-0.12172571308245939,0.44820708963438816,0.6081950197842482,0.18398550625245047,0.30204051702099405,True,other,2.511476101420043
ABHD18,-0.3758261043250499,0.09386953204714873,0.4450796685390473,-0.08619165728777745,0.5261037170380448,0.675648118803776,0.2896344470372725,0.17364780119097048,True,other,4.360353613694171
ABHD2,-0.6144608831921117,0.08834417239766251,0.4365055015173481,-0.159795145366723,0.6417193537760046,0.765284302161119,0.45466573782538866,0.24570880094150424,True,other,3.8453038218523488
ABHD3,-0.7486452016135874,0.022680206583327686,0.2979899822470348,-0.9610047864324005,0.003622011887076247,0.026456055003528482,-0.21235958481881312,0.46928978389493003,True,early_onset,0.7790233848811834
ABHD4,0.2598868986406826,0.28005747194750935,0.6136531050118138,0.5261428394352636,0.026323633933438343,0.08716431266834042,0.26625594079458104,0.2572317057472942,True,other,0.4939474210456474
ABHD5,-0.4073435234238971,0.4935098944447138,0.7518283780111594,-0.20744367074403414,0.7478747824121655,0.8405578802526458,0.199899852679863,0.7616285062277591,False,other,1.9636343782525931
ABHD6,-0.21559342038341756,0.4022751122045819,0.6945543152627721,-0.37941782591792883,0.1694966759535853,0.31328759687907076,-0.16382440553451127,0.45653408977623733,True,other,0.5682216428862574
ABHD8,0.34479940930390995,0.23514564789382603,0.5782826980427874,0.5533782981757058,0.11755457777349622,0.242199962136698,0.20857888887179588,0.41112147491907725,True,other,0.6230808299504926
ABI1,-0.06994197983952333,0.6787034727630779,0.8571826121723735,0.07370805375222123,0.5459710323849042,0.6912591031841967,0.14365003359174455,0.356905255990119,True,other,-0.9489055303867061
ABI2,-0.41067208517393317,0.07193333913053589,0.414477606677305,-0.17236804805842443,0.4117235537557322,0.5754936442005525,0.23830403711550874,0.27724838655671524,True,other,2.3825302299341184
ABI3,1.0715367546595993,0.033325998757520375,0.3363361695253748,1.3183703440154972,0.00040789417120236696,0.009521092141054942,0.24683358935589794,0.592145690585655,True,early_onset,0.8127737092415995
ABI3BP,0.017881936524397624,0.9644389530584159,0.9873428080680672,0.41603363915256875,0.36987303818931994,0.5359868620174104,0.3981517026281711,0.31486220910114865,True,other,0.04298194867324159
ABITRAM,-0.09413837344398068,0.5823124587736681,0.8068906620291504,-0.139891136644283,0.4227567992941158,0.5861025672651743,-0.045752763200302304,0.7653744973859994,False,other,0.6729402283960061
ABL1,0.11742473525760566,0.47297756135326474,0.7382933618692022,0.3190608176467036,0.028947036780379,0.09292618355286321,0.20163608238909791,0.16957949830102384,True,other,0.3680324526329968
ABL2,-0.2538651015711504,0.3199516516460622,0.6396751590590856,-0.0994745616454451,0.5505435162269543,0.6947258415095485,0.15439053992570528,0.5037811633378426,True,other,2.5520605205177573
ABLIM1,-0.1990127315217638,0.20355053855419508,0.554938118794093,-0.15462936778120628,0.344361432501163,0.5111638536422101,0.04438336374055751,0.7720703933872997,False,other,1.2870306228203559
ABLIM2,-0.3105000270375733,0.23317982751681074,0.5771877675324233,-0.6266494012471924,0.01634218476590126,0.0644875636933155,-0.3161493742096191,0.14221034912313235,True,other,0.49549241796066334
